mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,17,0.909167,88.23,0.000000,37.877884,1062.290878,713.228038,107.8646
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,18,0.887500,88.23,0.000000,37.929388,1062.290878,712.870483,107.3906
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,19,0.897500,88.24,0.000000,37.964259,1062.290878,712.938983,107.3750
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,20,0.887500,88.37,0.000000,37.948020,1062.290878,713.243763,107.3646
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,21,0.851667,88.44,0.000000,38.036799,1062.290878,713.380614,107.6562
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,22,0.856667,88.36,0.000000,38.071665,1062.290878,713.334308,108.0990
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,23,0.823333,88.36,0.000000,38.054440,1062.290878,713.542184,107.5990
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,24,0.760000,88.59,0.000000,38.037662,1062.290878,713.282416,107.5625
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,1,14.997500,43.31,0.000000,32.823367,1062.290878,616.662796,105.0000
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,2,11.795000,54.34,0.000000,33.117585,1062.290878,625.433486,105.5469
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,3,10.757500,58.74,0.000000,34.286885,1062.290878,647.958754,105.3281
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,4,9.455000,64.06,0.000000,35.153587,1062.290878,665.963256,105.2344
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,5,8.715000,69.54,0.000000,35.684597,1062.290878,679.871563,105.2656
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,6,8.987500,72.83,0.000000,36.258119,1062.290878,690.048363,105.3125
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,7,8.797500,77.51,0.000000,36.472603,1062.290878,697.087596,107.5000
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,8,7.595000,82.02,0.000000,36.885611,1062.290878,702.453975,107.5000
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,9,6.045000,83.93,0.000000,37.464829,1062.290878,705.886260,107.3594
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,10,4.295000,86.58,0.000000,37.486192,1062.290878,709.178413,107.6250
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,11,3.267500,87.26,0.000000,37.123268,1062.290878,710.218741,107.6875
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,12,2.670000,88.12,0.000000,37.499186,1062.290878,712.039624,108.0312
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,13,2.187500,88.39,0.000000,37.833526,1062.290878,713.362966,108.1094
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,14,1.765000,89.13,0.000000,38.309504,1062.290878,713.914805,109.3281
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,15,1.680000,89.15,0.000000,38.018173,1062.290878,714.479672,109.1094
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,16,1.662500,88.14,0.000000,38.028439,1062.290878,714.932126,110.1875
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,17,1.250000,89.43,0.000000,38.154363,1062.290878,714.602283,108.7812
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,18,1.215000,89.11,0.000000,38.432052,1062.290878,715.073765,109.0312
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,19,0.945000,89.80,0.000000,38.642726,1062.290878,715.128585,111.2500
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,20,0.825000,89.74,0.000000,39.159326,1062.290878,715.807777,131.6250
utility_only,non_symmetric,1.0,1.0,binary,top50,27,40,21,0.760000,90.00,0.000000,39.617662,1062.290878,715.702622,120.0938
