mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,margin,top50,4,20,1,6.913955,51.24,1.430836,18.728298,12.971466,37.031858,0.0563
both,non_symmetric,1.0,1.0,margin,top50,4,20,2,4.757768,52.30,1.230410,15.416846,16.039445,31.735872,0.0563
both,non_symmetric,1.0,1.0,margin,top50,4,20,3,4.052115,54.36,1.222970,14.941723,15.798630,30.745203,0.0594
both,non_symmetric,1.0,1.0,margin,top50,4,20,4,3.706130,52.18,1.257458,14.108990,15.498161,30.295233,0.0531
both,non_symmetric,1.0,1.0,margin,top50,4,20,5,3.378450,55.42,1.289824,14.232249,14.934580,29.822438,0.0594
both,non_symmetric,1.0,1.0,margin,top50,4,20,6,2.790229,54.80,1.327170,13.610881,14.601910,29.369340,0.0781
both,non_symmetric,1.0,1.0,margin,top50,4,20,7,2.515779,56.02,1.336018,13.187056,14.217326,30.249549,0.0688
both,non_symmetric,1.0,1.0,margin,top50,4,20,8,2.296082,57.24,1.282680,13.176658,13.856278,31.235644,0.0688
both,non_symmetric,1.0,1.0,margin,top50,4,20,9,1.675140,58.56,1.235493,13.739826,13.647015,31.331361,0.0625
both,non_symmetric,1.0,1.0,margin,top50,4,20,10,1.752070,59.36,1.250444,13.839302,13.606507,31.962039,0.0719
both,non_symmetric,1.0,1.0,margin,top50,4,20,11,1.255879,59.46,1.321088,14.108941,13.280754,32.028569,0.0656
both,non_symmetric,1.0,1.0,margin,top50,4,20,12,1.239267,61.82,1.345836,13.810669,13.448984,32.077553,0.0688
both,non_symmetric,1.0,1.0,margin,top50,4,20,13,0.938500,63.64,1.356493,13.969232,13.190964,32.465365,0.0625
both,non_symmetric,1.0,1.0,margin,top50,4,20,14,0.823759,64.38,1.382953,13.833345,12.944177,32.290951,0.0625
both,non_symmetric,1.0,1.0,margin,top50,4,20,15,0.854615,64.00,1.400282,13.480945,12.887883,31.806667,0.0625
both,non_symmetric,1.0,1.0,margin,top50,4,20,16,0.789819,64.00,1.415770,13.492521,12.794314,31.612533,0.0625
both,non_symmetric,1.0,1.0,margin,top50,4,20,17,0.770460,64.06,1.422058,13.697014,12.752145,31.604794,0.0594
both,non_symmetric,1.0,1.0,margin,top50,4,20,18,0.772333,65.00,1.420809,13.998873,12.757853,31.932040,0.0625
both,non_symmetric,1.0,1.0,margin,top50,4,20,19,0.629604,65.64,1.410379,14.096267,12.748930,32.036906,0.0594
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,0.781238,64.92,1.398681,14.302018,12.711536,32.248729,0.0656
both,non_symmetric,1.0,1.0,margin,top50,4,20,21,0.725515,64.38,1.411100,13.984281,12.807186,31.956714,0.0656
both,non_symmetric,1.0,1.0,margin,top50,4,20,22,0.656791,65.04,1.408441,14.066104,12.680509,32.137271,0.0625
both,non_symmetric,1.0,1.0,margin,top50,4,20,23,0.689142,64.70,1.389824,14.376678,12.746563,32.345960,0.0625
both,non_symmetric,1.0,1.0,margin,top50,4,20,24,0.746549,65.28,1.406880,14.622573,12.640323,32.583831,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,1,13.202423,51.24,1.430836,18.728298,12.971466,37.031858,0.0625
both,non_symmetric,1.0,1.0,margin,top50,8,40,2,10.080779,53.78,1.226314,14.400466,15.825383,32.734968,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,3,8.680955,56.24,1.205903,13.541702,16.121881,31.106449,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,4,7.819026,59.12,1.239328,13.944205,15.771295,30.104352,0.0563
both,non_symmetric,1.0,1.0,margin,top50,8,40,5,6.959037,57.68,1.266951,13.438818,15.619415,30.745531,0.0750
both,non_symmetric,1.0,1.0,margin,top50,8,40,6,6.315696,60.24,1.239786,13.508709,15.396457,30.516810,0.0531
both,non_symmetric,1.0,1.0,margin,top50,8,40,7,5.508342,60.96,1.228075,12.963983,15.192813,30.658797,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,8,5.259489,63.44,1.166027,12.680561,15.460294,31.551070,0.0813
both,non_symmetric,1.0,1.0,margin,top50,8,40,9,3.813174,67.66,1.221556,12.126646,15.396805,31.288078,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,10,3.292609,69.76,1.227584,11.148239,15.493514,31.678817,0.0688
both,non_symmetric,1.0,1.0,margin,top50,8,40,11,2.159107,71.86,1.256451,10.755885,15.427591,31.130951,0.0750
both,non_symmetric,1.0,1.0,margin,top50,8,40,12,1.762981,74.36,1.304307,10.748484,15.145282,31.020056,0.0625
both,non_symmetric,1.0,1.0,margin,top50,8,40,13,1.457880,73.64,1.342422,10.288570,14.186231,30.431021,0.0781
both,non_symmetric,1.0,1.0,margin,top50,8,40,14,1.215027,74.18,1.384461,10.214336,13.736361,29.841388,0.0813
both,non_symmetric,1.0,1.0,margin,top50,8,40,15,1.293348,74.66,1.389596,10.384949,13.609895,29.906806,0.0594
both,non_symmetric,1.0,1.0,margin,top50,8,40,16,0.944215,76.04,1.393354,10.028818,13.398067,29.664846,0.0750
both,non_symmetric,1.0,1.0,margin,top50,8,40,17,0.948578,75.46,1.418833,10.118017,13.204390,29.787513,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,18,0.871205,75.62,1.438398,10.258759,13.121495,30.215735,0.0688
both,non_symmetric,1.0,1.0,margin,top50,8,40,19,0.968255,75.34,1.455624,10.318409,13.044710,30.500570,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,0.806601,75.90,1.449550,10.214898,12.959346,29.910114,0.0625
both,non_symmetric,1.0,1.0,margin,top50,8,40,21,0.833950,75.50,1.448108,10.252162,12.801425,29.939001,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,22,0.916039,74.84,1.401351,10.024753,12.890302,29.939247,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,23,0.933041,75.18,1.414277,10.323662,12.857761,30.292240,0.0656
both,non_symmetric,1.0,1.0,margin,top50,8,40,24,0.846291,75.34,1.455887,10.231300,12.742914,30.059294,0.0625
both,non_symmetric,1.0,1.0,margin,top50,8,40,25,0.578484,75.66,1.469511,10.354804,12.850009,30.147370,0.0625
both,non_symmetric,1.0,1.0,margin,top50,8,40,26,0.511698,76.08,1.462848,10.421585,12.913145,30.356003,0.0656
both,non_symmetric,1.0,1.0,softmax,top50,1,5,1,1.359765,51.24,1.430836,18.728298,12.971466,37.031858,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,1,5,2,0.757600,51.16,1.284217,16.271367,15.831416,32.544114,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,1,5,3,0.620692,53.38,1.272155,15.265269,16.037552,30.532736,0.0500
both,non_symmetric,1.0,1.0,softmax,top50,1,5,4,0.317463,55.42,1.307639,14.259295,16.054669,29.645264,0.0531
