mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,margin,top50,8,40,55,0.627301,79.06,1.798676,20.492048,4.743338,41.101036,0.3859
both,non_symmetric,1.0,1.0,margin,top50,8,40,56,0.629313,79.00,1.798452,20.531954,4.727139,41.123022,0.3891
both,non_symmetric,1.0,1.0,margin,top50,8,40,57,0.626912,78.98,1.798698,20.511320,4.734820,41.113352,0.3922
both,non_symmetric,1.0,1.0,margin,top50,8,40,58,0.626929,79.10,1.799254,20.591040,4.725740,41.153377,0.3969
both,non_symmetric,1.0,1.0,margin,top50,8,40,59,0.626303,79.07,1.799167,20.579417,4.749857,41.111471,0.3844
both,non_symmetric,1.0,1.0,margin,top50,8,40,60,0.631047,79.10,1.799060,20.619784,4.742669,41.172167,0.3875
both,non_symmetric,1.0,1.0,softmax,top50,1,5,1,1.413636,50.54,1.435367,18.660208,12.885247,37.269272,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,1,5,2,0.973452,52.05,1.419776,19.313989,12.454056,36.150546,0.5516
both,non_symmetric,1.0,1.0,softmax,top50,1,5,3,0.724991,51.67,1.450759,19.029509,11.438799,36.316009,0.3984
both,non_symmetric,1.0,1.0,softmax,top50,1,5,4,0.613862,53.71,1.510816,19.143013,10.644796,37.473059,0.3797
both,non_symmetric,1.0,1.0,softmax,top50,1,5,5,0.476180,54.63,1.520624,20.222062,9.869989,37.842491,0.3844
