mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,total_rules,rep,seed,stop_generation,best_fitness,best_accuracy,best_mse_chance,best_mse_utility,best_entropy_norm,best_util_dev,cpu_per_gen,cpu_total
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,0,42,2,0.267500,95.00,0.538232,6.097822,6.896759,44.438024,0.4609,0.9219
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,1,43,2,0.292500,95.00,0.513404,6.444749,6.556385,44.422806,0.3750,0.7500
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,2,44,2,0.300000,85.00,0.470603,4.843603,6.837201,44.358168,0.4219,0.8438
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,3,45,2,0.342500,95.00,0.593858,5.546550,6.710268,44.363343,0.3906,0.7812
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,4,46,2,0.315000,95.00,0.507385,4.892775,6.907718,44.399591,0.4297,0.8594
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,5,47,2,0.342500,90.00,0.612694,4.919316,6.438076,44.429085,0.4062,0.8125
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,6,48,1,0.497500,85.00,0.416073,5.019251,8.884379,44.407062,0.3906,0.3906
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,7,49,2,0.302500,90.00,0.494561,4.239637,6.274700,44.427839,0.3906,0.7812
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,8,50,2,0.342500,95.00,0.497622,4.759836,6.760937,44.405004,0.4219,0.8438
both,non_symmetric,1.0,1.0,binary,top50,1,5,20,9,51,1,0.487500,90.00,0.546935,6.067942,8.622777,44.350910,0.4375,0.4375
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,0,42,4,0.590000,100.00,0.723512,6.863609,2.891367,44.444295,0.4648,1.8594
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,1,43,2,0.662500,85.00,0.470347,4.904495,6.219421,44.421955,0.4141,0.8281
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,2,44,7,0.570000,95.00,0.702683,7.883283,0.795374,44.444444,0.4129,2.8906
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,3,45,4,0.517500,100.00,0.557677,6.047775,2.422264,44.444391,0.3984,1.5938
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,4,46,4,0.540000,95.00,0.751409,7.140433,2.075595,44.444114,0.4102,1.6406
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,5,47,4,0.540000,95.00,0.624155,4.245695,3.115536,44.444381,0.4062,1.6250
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,6,48,4,0.560000,85.00,0.521188,7.089144,2.459495,44.443927,0.3672,1.4688
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,7,49,4,0.562500,95.00,0.513180,6.461018,2.391643,44.443488,0.3867,1.5469
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,8,50,5,0.492500,100.00,0.699441,8.342593,1.711319,44.444442,0.3438,1.7188
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,9,51,4,0.582500,95.00,0.543712,7.759300,2.641163,44.444439,0.3203,1.2812
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,0,42,8,0.780000,95.00,0.712467,7.821926,0.439910,44.444444,0.3398,2.7188
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,1,43,8,0.665000,100.00,0.665955,6.982162,0.415194,44.444444,0.3223,2.5781
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,2,44,11,0.680000,95.00,0.710206,8.468023,0.412628,44.444444,0.3281,3.6094
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,3,45,9,0.607500,95.00,0.765673,10.024897,0.412629,44.444444,0.3438,3.0938
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,4,46,8,0.702500,95.00,0.630240,8.130076,0.415506,44.444444,0.3164,2.5312
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,5,47,10,0.532500,100.00,0.757304,8.439249,0.412628,44.444444,0.3297,3.2969
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,6,48,10,0.542500,95.00,0.664556,8.467951,0.412629,44.444444,0.3312,3.3125
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,7,49,7,0.667500,95.00,0.639370,8.466571,0.633928,44.444444,0.3371,2.3594
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,8,50,9,0.715000,95.00,0.876299,8.352231,0.412642,44.444444,0.3177,2.8594
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,9,51,11,0.685000,100.00,0.659758,7.665103,0.412628,44.444444,0.3295,3.6250
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,0,42,12,0.802500,100.00,0.729200,11.440834,0.412628,44.444444,0.3203,3.8438
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,1,43,12,0.915000,100.00,0.691240,8.468031,0.412628,44.444444,0.3255,3.9062
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,2,44,13,0.955000,100.00,0.829147,10.976992,0.412628,44.444444,0.3329,4.3281
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,3,45,13,0.742500,100.00,0.813384,10.827004,0.412628,44.444444,0.3233,4.2031
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,4,46,11,0.945000,100.00,0.780201,10.971561,0.412628,44.444444,0.3253,3.5781
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,5,47,12,0.975000,100.00,0.728676,8.456168,0.412628,44.444444,0.3268,3.9219
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,6,48,13,0.710000,100.00,0.693623,10.976989,0.412628,44.444444,0.3149,4.0938
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,7,49,12,0.870000,95.00,0.920529,8.468031,0.412628,44.444444,0.3294,3.9531
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,8,50,15,0.805000,100.00,0.729984,11.693330,0.412628,44.444444,0.3219,4.8281
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,9,51,60,1.030000,100.00,1.170510,14.059429,0.412628,44.444444,0.3253,19.5156
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,0,42,4,0.886691,95.00,0.592977,7.864636,2.657139,44.444400,0.3320,1.3281
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,1,43,3,0.884865,90.00,0.553746,5.205153,4.032735,44.444416,0.3281,0.9844
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,2,44,6,0.836680,95.00,0.719431,7.011166,1.200026,44.444444,0.3333,2.0000
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,3,45,3,0.930662,95.00,0.553725,6.895935,4.200209,44.437738,0.3385,1.0156
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,4,46,4,0.747461,100.00,0.688340,7.228566,2.725980,44.444440,0.3477,1.3906
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,5,47,4,0.943342,95.00,0.494581,9.261277,2.953328,44.444422,0.3438,1.3750
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,6,48,3,1.150514,90.00,0.649365,5.173520,4.695385,44.427608,0.3229,0.9688
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,7,49,4,0.857444,100.00,0.611535,4.934795,3.324589,44.444429,0.3203,1.2812
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,8,50,3,0.982253,85.00,0.393922,6.452586,4.082059,44.443812,0.3073,0.9219
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,9,51,3,0.891064,95.00,0.429630,6.821958,3.408257,44.440787,0.3281,0.9844
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,0,42,7,1.259927,95.00,0.716926,7.069108,0.655472,44.444444,0.3371,2.3594
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,1,43,3,1.723235,95.00,0.578309,6.541539,5.223497,44.440381,0.3385,1.0156
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,2,44,17,0.739697,95.00,0.652575,10.976992,0.412628,44.444444,0.3272,5.5625
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,3,45,9,1.167553,100.00,0.808790,10.718607,0.412629,44.444444,0.3281,2.9531
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,4,46,11,1.009602,95.00,0.769529,10.833475,0.412628,44.444444,0.3352,3.6875
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,5,47,9,1.036674,100.00,0.769602,9.493453,0.415374,44.444444,0.3333,3.0000
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,6,48,14,1.019883,100.00,0.448745,8.468031,0.412628,44.444444,0.3270,4.5781
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,7,49,7,1.000746,95.00,0.751052,9.077738,0.546127,44.444444,0.3259,2.2812
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,8,50,10,0.938410,95.00,0.669770,8.302472,0.412628,44.444444,0.3266,3.2656
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,9,51,14,1.285346,100.00,0.942158,10.735387,0.412628,44.444444,0.3281,4.5938
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,0,42,13,1.243668,100.00,0.857504,8.468031,0.412628,44.444444,0.3906,5.0781
