mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,total_rules,rep,seed,stop_generation,best_fitness,best_accuracy,best_mse_chance,best_mse_utility,best_entropy_norm,best_util_dev,cpu_per_gen,cpu_total
both,symmetric,1.0,1.0,binary,top50,2,10,20,6,48,5,0.480000,85.00,0.701615,8.536758,4.025144,44.437249,0.6687,3.3438
both,symmetric,1.0,1.0,binary,top50,2,10,20,7,49,3,0.480000,75.00,0.563012,11.799242,5.340043,44.033247,0.5104,1.5312
both,symmetric,1.0,1.0,binary,top50,2,10,20,8,50,8,0.440000,85.00,0.753900,11.015496,4.221686,44.442820,0.6855,5.4844
both,symmetric,1.0,1.0,binary,top50,2,10,20,9,51,4,0.540000,95.00,0.790408,10.181148,6.173215,44.431947,0.4961,1.9844
both,symmetric,1.0,1.0,binary,top50,4,20,20,0,42,11,0.460000,95.00,1.039073,14.051091,1.480157,44.444180,0.6747,7.4219
both,symmetric,1.0,1.0,binary,top50,4,20,20,1,43,11,0.720000,90.00,0.687212,12.408931,1.979472,44.444444,0.6634,7.2969
both,symmetric,1.0,1.0,binary,top50,4,20,20,2,44,8,0.780000,80.00,0.676724,10.648209,2.961399,44.441156,0.5625,4.5000
both,symmetric,1.0,1.0,binary,top50,4,20,20,3,45,6,0.700000,95.00,0.910326,10.338632,2.623312,44.441265,0.5026,3.0156
both,symmetric,1.0,1.0,binary,top50,4,20,20,4,46,12,0.560000,75.00,0.898783,15.504770,3.323945,43.786828,0.6302,7.5625
both,symmetric,1.0,1.0,binary,top50,4,20,20,5,47,17,0.600000,95.00,1.092420,22.621190,1.217063,44.404370,0.4164,7.0781
both,symmetric,1.0,1.0,binary,top50,4,20,20,6,48,13,0.640000,90.00,0.839029,9.539140,2.191087,44.444444,0.4363,5.6719
both,symmetric,1.0,1.0,binary,top50,4,20,20,7,49,4,1.000000,75.00,0.566820,3.895567,4.181358,44.408113,0.3750,1.5000
both,symmetric,1.0,1.0,binary,top50,4,20,20,8,50,8,0.440000,85.00,0.600700,10.359009,4.641482,44.440347,0.4102,3.2812
both,symmetric,1.0,1.0,binary,top50,4,20,20,9,51,16,0.520000,85.00,1.203476,14.045798,0.424923,44.444444,0.4189,6.7031
both,symmetric,1.0,1.0,binary,top50,8,40,20,0,42,48,0.900000,95.00,1.161750,22.167547,1.072066,44.444443,0.4163,19.9844
both,symmetric,1.0,1.0,binary,top50,8,40,20,1,43,21,0.660000,95.00,0.754656,22.214177,1.186904,44.444410,0.4167,8.7500
both,symmetric,1.0,1.0,binary,top50,8,40,20,2,44,17,0.840000,85.00,0.964764,9.626216,3.426211,44.444071,0.4430,7.5312
both,symmetric,1.0,1.0,binary,top50,8,40,20,3,45,13,0.700000,95.00,0.917858,9.737331,3.393018,44.430778,0.4087,5.3125
both,symmetric,1.0,1.0,binary,top50,8,40,20,4,46,34,0.580000,85.00,1.662893,9.460822,0.667530,44.436917,0.4219,14.3438
both,symmetric,1.0,1.0,binary,top50,8,40,20,5,47,16,0.820000,95.00,1.021627,14.930371,1.183568,44.444066,0.4229,6.7656
both,symmetric,1.0,1.0,binary,top50,8,40,20,6,48,11,0.960000,90.00,1.145814,9.181090,1.869367,44.088296,0.4276,4.7031
both,symmetric,1.0,1.0,binary,top50,8,40,20,7,49,20,0.440000,100.00,0.594022,13.047680,0.747393,44.444443,0.4406,8.8125
both,symmetric,1.0,1.0,binary,top50,8,40,20,8,50,24,0.820000,85.00,1.203987,9.370355,1.009367,44.349902,0.5391,12.9375
both,symmetric,1.0,1.0,binary,top50,8,40,20,9,51,38,0.560000,80.00,1.232901,10.831463,1.298116,44.444444,0.4642,17.6406
both,symmetric,1.0,1.0,margin,top50,1,5,20,0,42,2,0.874267,75.00,0.668935,5.285811,8.775750,43.498303,0.2969,0.5938
both,symmetric,1.0,1.0,margin,top50,1,5,20,1,43,4,0.355505,95.00,0.607534,6.737051,6.647681,44.421089,0.3828,1.5312
both,symmetric,1.0,1.0,margin,top50,1,5,20,2,44,3,0.793431,75.00,0.720641,5.135604,7.398103,44.410053,0.3542,1.0625
both,symmetric,1.0,1.0,margin,top50,1,5,20,3,45,2,0.798111,85.00,0.710957,4.874748,8.249293,43.995672,0.2500,0.5000
