network,optimizer,fitness_type,chance_temperature,utility_temperature,pct,n_decision_rules,total_rules,rep,seed,acc_best,acc_mean,acc_worst,sat_acc_mean,n_satisfiers,stop_generation,cpu_total
bypass,umda,entropy,4.0,0.5,10,2,20,0,42,75.0,63.6,45.0,,0,50,2.78125
bypass,umda,entropy,4.0,0.5,10,2,20,1,43,95.0,76.2,45.0,,0,50,3.296875
bypass,umda,entropy,4.0,0.5,10,2,20,2,44,65.0,51.4,35.0,,0,50,2.625
bypass,umda,entropy,4.0,0.5,10,2,20,3,45,85.0,67.4,45.0,,0,50,2.75
bypass,umda,entropy,4.0,0.5,10,2,20,4,46,85.0,68.3,55.00000000000001,,0,50,3.03125
bypass,umda,entropy,4.0,1.0,10,2,20,0,42,65.0,58.8,45.0,,0,50,3.21875
bypass,umda,entropy,4.0,1.0,10,2,20,1,43,95.0,72.4,45.0,,0,50,2.515625
bypass,umda,entropy,4.0,1.0,10,2,20,2,44,75.0,61.6,45.0,,0,50,2.609375
bypass,umda,entropy,4.0,1.0,10,2,20,3,45,75.0,62.6,45.0,,0,50,2.59375
bypass,umda,entropy,4.0,1.0,10,2,20,4,46,85.0,76.1,65.0,,0,50,2.546875
bypass,umda,entropy,4.0,2.0,10,2,20,0,42,55.00000000000001,47.6,45.0,,0,50,2.703125
bypass,umda,entropy,4.0,2.0,10,2,20,1,43,85.0,73.4,55.00000000000001,,0,50,2.828125
bypass,umda,entropy,4.0,2.0,10,2,20,2,44,65.0,53.6,35.0,,0,50,2.890625
bypass,umda,entropy,4.0,2.0,10,2,20,3,45,85.0,65.8,55.00000000000001,,0,50,2.8125
bypass,umda,entropy,4.0,2.0,10,2,20,4,46,95.0,72.5,45.0,,0,50,2.78125
bypass,umda,entropy,4.0,4.0,10,2,20,0,42,65.0,46.6,35.0,,0,50,2.921875
bypass,umda,entropy,4.0,4.0,10,2,20,1,43,75.0,57.9,35.0,,0,50,3.9375
bypass,umda,entropy,4.0,4.0,10,2,20,2,44,65.0,54.2,45.0,,0,50,3.875
bypass,umda,entropy,4.0,4.0,10,2,20,3,45,95.0,84.0,65.0,,0,50,3.1875
bypass,umda,entropy,4.0,4.0,10,2,20,4,46,85.0,69.3,55.00000000000001,,0,50,2.9375
bypass,emna,binary,0.25,0.25,10,2,20,0,42,95.0,67.0,35.0,67.17391304347827,46,50,4.109375
bypass,emna,binary,0.25,0.25,10,2,20,1,43,90.0,61.1,35.0,61.35416666666666,48,50,2.703125
bypass,emna,binary,0.25,0.25,10,2,20,2,44,95.0,80.1,55.00000000000001,80.88888888888889,45,65,4.265625
bypass,emna,binary,0.25,0.25,10,2,20,3,45,90.0,70.8,35.0,72.17391304347827,46,50,3.046875
bypass,emna,binary,0.25,0.25,10,2,20,4,46,95.0,77.3,55.00000000000001,77.34693877551021,49,50,2.8125
bypass,emna,binary,0.25,0.5,10,2,20,0,42,95.0,66.6,35.0,67.02127659574468,47,50,3.078125
bypass,emna,binary,0.25,0.5,10,2,20,1,43,95.0,66.9,35.0,66.93877551020408,49,50,3.015625
bypass,emna,binary,0.25,0.5,10,2,20,2,44,100.0,74.9,55.00000000000001,74.8936170212766,47,65,3.375
bypass,emna,binary,0.25,0.5,10,2,20,3,45,95.0,71.6,40.0,71.45833333333333,48,51,3.71875
bypass,emna,binary,0.25,0.5,10,2,20,4,46,90.0,64.5,25.0,65.32608695652173,46,50,3.71875
bypass,emna,binary,0.25,1.0,10,2,20,0,42,90.0,60.8,25.0,62.77777777777778,45,50,2.84375
bypass,emna,binary,0.25,1.0,10,2,20,1,43,85.0,69.6,55.00000000000001,70.0,48,51,2.71875
bypass,emna,binary,0.25,1.0,10,2,20,2,44,95.0,75.4,65.0,76.11111111111111,45,50,2.703125
bypass,emna,binary,0.25,1.0,10,2,20,3,45,85.0,62.9,35.0,63.191489361702125,47,50,2.59375
bypass,emna,binary,0.25,1.0,10,2,20,4,46,80.0,60.7,35.0,60.7,50,50,2.484375
bypass,emna,binary,0.25,2.0,10,2,20,0,42,75.0,49.9,30.0,50.53191489361702,47,50,2.84375
bypass,emna,binary,0.25,2.0,10,2,20,1,43,85.0,58.7,35.0,58.775510204081634,49,50,2.59375
bypass,emna,binary,0.25,2.0,10,2,20,2,44,100.0,71.7,45.0,73.44444444444444,45,50,3.625
bypass,emna,binary,0.25,2.0,10,2,20,3,45,95.0,68.2,35.0,69.0,45,50,8.46875
bypass,emna,binary,0.25,2.0,10,2,20,4,46,95.0,67.7,45.0,68.04347826086956,46,51,6.015625
bypass,emna,binary,0.25,4.0,10,2,20,0,42,85.0,56.6,35.0,56.770833333333336,48,51,4.25
bypass,emna,binary,0.25,4.0,10,2,20,1,43,85.0,70.0,55.00000000000001,70.0,50,50,4.046875
bypass,emna,binary,0.25,4.0,10,2,20,2,44,95.0,73.0,55.00000000000001,73.75,48,60,3.53125
bypass,emna,binary,0.25,4.0,10,2,20,3,45,95.0,68.2,35.0,69.1304347826087,46,51,2.546875
bypass,emna,binary,0.25,4.0,10,2,20,4,46,95.0,74.1,45.0,75.1063829787234,47,51,2.6875
bypass,emna,binary,0.5,0.25,10,2,20,0,42,90.0,63.1,35.0,64.55555555555556,45,51,2.703125
bypass,emna,binary,0.5,0.25,10,2,20,1,43,85.0,53.2,20.0,52.659574468085104,47,50,2.640625
bypass,emna,binary,0.5,0.25,10,2,20,2,44,95.0,75.0,45.0,75.43478260869566,46,50,2.59375
bypass,emna,binary,0.5,0.25,10,2,20,3,45,100.0,65.1,25.0,66.19565217391305,46,50,2.8125
bypass,emna,binary,0.5,0.25,10,2,20,4,46,85.0,66.3,35.0,66.6304347826087,46,50,2.546875
bypass,emna,binary,0.5,4.0,10,2,20,0,42,95.0,58.8,25.0,59.888888888888886,45,50,2.609375
bypass,emna,binary,0.5,4.0,10,2,20,1,43,75.0,45.3,25.0,45.3,50,50,2.8125
bypass,emna,binary,0.5,4.0,10,2,20,2,44,90.0,64.8,30.0,66.6304347826087,46,50,2.578125
bypass,emna,binary,0.5,4.0,10,2,20,3,45,90.0,70.9,45.0,71.25,48,52,3.265625
bypass,emna,binary,0.5,4.0,10,2,20,4,46,85.0,62.2,35.0,61.91489361702128,47,51,2.828125
bypass,emna,binary,1.0,0.25,10,2,20,0,42,85.0,60.5,25.0,61.38297872340426,47,51,2.6875
bypass,emna,binary,1.0,0.25,10,2,20,1,43,85.0,57.1,25.0,57.1,50,50,2.546875
bypass,emna,binary,1.0,0.25,10,2,20,2,44,85.0,68.3,40.0,69.56521739130434,46,50,2.765625
bypass,emna,binary,1.0,0.25,10,2,20,3,45,95.0,63.6,35.0,64.375,48,52,2.71875
bypass,emna,binary,1.0,0.25,10,2,20,4,46,95.0,65.7,35.0,65.71428571428571,49,50,2.578125
bypass,emna,binary,1.0,4.0,10,2,20,0,42,85.0,57.1,45.0,57.4468085106383,47,50,2.625
bypass,emna,binary,1.0,4.0,10,2,20,1,43,85.0,61.7,25.0,62.44444444444444,45,50,2.703125
bypass,emna,binary,1.0,4.0,10,2,20,2,44,95.0,65.2,35.0,65.0,45,52,2.6875
bypass,emna,binary,1.0,4.0,10,2,20,3,45,95.0,69.4,45.0,70.1086956521739,46,51,2.703125
bypass,emna,binary,1.0,4.0,10,2,20,4,46,95.0,71.9,40.0,72.77777777777777,45,50,2.546875
bypass,emna,binary,2.0,0.25,10,2,20,0,42,85.0,59.6,35.0,61.17021276595744,47,54,2.796875
bypass,emna,binary,2.0,0.25,10,2,20,1,43,95.0,70.7,45.0,70.7,50,50,2.578125
bypass,emna,binary,2.0,0.25,10,2,20,2,44,85.0,61.3,35.0,61.5625,48,55,3.109375
bypass,emna,binary,2.0,0.25,10,2,20,3,45,95.0,57.1,25.0,57.333333333333336,45,50,2.6875
bypass,emna,binary,2.0,0.25,10,2,20,4,46,80.0,52.8,35.0,52.659574468085104,47,50,2.75
bypass,emna,binary,2.0,4.0,10,2,20,0,42,80.0,59.4,40.0,59.69387755102041,49,50,2.671875
bypass,emna,binary,2.0,4.0,10,2,20,1,43,75.0,51.8,25.0,52.29166666666666,48,50,2.71875
bypass,emna,binary,2.0,4.0,10,2,20,2,44,85.0,58.9,35.0,58.11111111111112,45,51,2.71875
bypass,emna,binary,2.0,4.0,10,2,20,3,45,95.0,68.1,45.0,68.40425531914893,47,53,3.140625
bypass,emna,binary,2.0,4.0,10,2,20,4,46,85.0,53.6,35.0,53.66666666666666,45,50,2.71875
bypass,emna,binary,4.0,0.25,10,2,20,0,42,85.0,62.6,45.0,62.77777777777778,45,50,2.65625
bypass,emna,binary,4.0,0.25,10,2,20,1,43,55.00000000000001,43.6,25.0,43.6,50,50,2.78125
bypass,emna,binary,4.0,0.25,10,2,20,2,44,95.0,77.6,55.00000000000001,77.55319148936171,47,50,2.6875
bypass,emna,binary,4.0,0.25,10,2,20,3,45,85.0,62.1,35.0,63.11111111111112,45,50,2.6875
bypass,emna,binary,4.0,0.25,10,2,20,4,46,95.0,64.2,35.0,64.78260869565217,46,51,3.453125
bypass,emna,binary,4.0,0.5,10,2,20,0,42,75.0,50.1,25.0,50.888888888888886,45,50,3.203125
bypass,emna,binary,4.0,0.5,10,2,20,1,43,85.0,57.2,20.0,58.54166666666666,48,50,3.3125
bypass,emna,binary,4.0,0.5,10,2,20,2,44,90.0,55.2,25.0,55.869565217391305,46,54,2.90625
bypass,emna,binary,4.0,0.5,10,2,20,3,45,75.0,53.8,35.0,54.34782608695652,46,50,2.75
bypass,emna,binary,4.0,0.5,10,2,20,4,46,85.0,60.3,35.0,61.22222222222222,45,50,3.109375
bypass,emna,binary,4.0,1.0,10,2,20,0,42,85.0,62.0,40.0,62.765957446808514,47,50,2.875
bypass,emna,binary,4.0,1.0,10,2,20,1,43,85.0,63.2,30.0,63.87755102040816,49,50,2.953125
bypass,emna,binary,4.0,1.0,10,2,20,2,44,95.0,65.9,40.0,68.11111111111111,45,51,2.84375
bypass,emna,binary,4.0,1.0,10,2,20,3,45,80.0,55.7,35.0,55.91836734693877,49,52,2.90625
bypass,emna,binary,4.0,1.0,10,2,20,4,46,90.0,62.7,25.0,64.22222222222223,45,51,2.84375
bypass,emna,binary,4.0,2.0,10,2,20,0,42,65.0,48.5,35.0,48.93617021276596,47,50,3.203125
bypass,emna,binary,4.0,2.0,10,2,20,1,43,85.0,73.5,55.00000000000001,73.5,50,50,3.046875
bypass,emna,binary,4.0,2.0,10,2,20,2,44,85.0,59.7,35.0,59.795918367346935,49,50,3.671875
bypass,emna,binary,4.0,2.0,10,2,20,3,45,85.0,64.0,35.0,65.65217391304348,46,50,3.328125
bypass,emna,binary,4.0,2.0,10,2,20,4,46,80.0,50.9,25.0,51.27659574468085,47,50,3.296875
bypass,emna,binary,4.0,4.0,10,2,20,0,42,95.0,64.9,40.0,65.95744680851064,47,50,3.40625
bypass,emna,binary,4.0,4.0,10,2,20,1,43,85.0,58.6,40.0,58.46938775510204,49,50,3.1875
bypass,emna,binary,4.0,4.0,10,2,20,2,44,90.0,58.0,25.0,59.255319148936174,47,50,2.828125
bypass,emna,binary,4.0,4.0,10,2,20,3,45,65.0,47.0,35.0,47.29166666666666,48,51,3.171875
bypass,emna,binary,4.0,4.0,10,2,20,4,46,75.0,47.4,25.0,47.02127659574468,47,54,3.53125
bypass,emna,margin,0.25,0.25,10,2,20,0,42,90.0,73.9,45.0,73.9,50,50,2.78125
bypass,emna,margin,0.25,0.25,10,2,20,1,43,65.0,43.4,25.0,42.95918367346939,49,50,2.84375
bypass,emna,margin,0.25,0.25,10,2,20,2,44,95.0,79.4,60.0,80.1086956521739,46,95,5.015625
bypass,emna,margin,0.25,0.25,10,2,20,3,45,100.0,78.6,45.0,79.55555555555556,45,54,3.078125
bypass,emna,margin,0.25,0.25,10,2,20,4,46,75.0,69.0,55.00000000000001,69.0625,48,50,3.0625
bypass,emna,margin,0.25,0.5,10,2,20,0,42,75.0,56.5,40.0,56.19565217391305,46,58,3.625
bypass,emna,margin,0.25,0.5,10,2,20,1,43,95.0,81.2,60.0,81.2,50,50,3.359375
bypass,emna,margin,0.25,0.5,10,2,20,2,44,85.0,52.6,35.0,52.5,22,100,5.53125
bypass,emna,margin,0.25,0.5,10,2,20,3,45,85.0,65.2,45.0,64.56521739130434,46,59,3.21875
bypass,emna,margin,0.25,0.5,10,2,20,4,46,95.0,69.3,45.0,69.8936170212766,47,50,3.28125
bypass,emna,margin,0.25,1.0,10,2,20,0,42,85.0,61.6,45.0,61.630434782608695,46,50,3.78125
bypass,emna,margin,0.25,1.0,10,2,20,1,43,75.0,63.4,45.0,63.4,50,50,3.265625
bypass,emna,margin,0.25,1.0,10,2,20,2,44,100.0,80.8,45.0,82.0,45,51,3.59375
bypass,emna,margin,0.25,1.0,10,2,20,3,45,85.0,61.0,35.0,61.44444444444444,45,65,4.9375
bypass,emna,margin,0.25,1.0,10,2,20,4,46,85.0,63.5,35.0,64.21052631578948,38,100,6.078125
bypass,emna,margin,0.25,2.0,10,2,20,0,42,85.0,64.9,45.0,64.89795918367346,49,52,3.046875
bypass,emna,margin,0.25,2.0,10,2,20,1,43,80.0,58.5,45.0,58.5,50,50,2.9375
bypass,emna,margin,0.25,2.0,10,2,20,2,44,95.0,70.6,45.0,70.74468085106383,47,77,4.546875
bypass,emna,margin,0.25,2.0,10,2,20,3,45,85.0,65.2,35.0,65.65217391304348,46,68,3.828125
bypass,emna,margin,0.25,2.0,10,2,20,4,46,85.0,66.6,45.0,66.52173913043478,46,56,3.859375
bypass,emna,margin,0.25,4.0,10,2,20,0,42,85.0,65.0,45.0,64.6875,48,51,2.984375
bypass,emna,margin,0.25,4.0,10,2,20,1,43,85.0,68.3,50.0,68.3,50,50,3.0
bypass,emna,margin,0.25,4.0,10,2,20,2,44,95.0,79.9,55.00000000000001,79.67391304347827,46,74,4.625
bypass,emna,margin,0.25,4.0,10,2,20,3,45,95.0,61.7,35.0,61.333333333333336,45,65,3.8125
bypass,emna,margin,0.25,4.0,10,2,20,4,46,95.0,56.9,20.0,57.395833333333336,48,50,3.5
bypass,emna,margin,0.5,0.25,10,2,20,0,42,95.0,78.0,45.0,77.0,45,91,6.140625
bypass,emna,margin,0.5,0.25,10,2,20,1,43,65.0,48.8,30.0,48.8,50,50,3.875
bypass,emna,margin,0.5,0.25,10,2,20,2,44,95.0,59.9,35.0,60.63829787234042,47,71,3.953125
bypass,emna,margin,0.5,0.25,10,2,20,3,45,75.0,59.2,35.0,59.0625,48,59,3.25
bypass,emna,margin,0.5,0.25,10,2,20,4,46,85.0,58.6,35.0,58.67346938775511,49,60,3.28125
bypass,emna,margin,0.5,4.0,10,2,20,0,42,75.0,44.4,25.0,43.93617021276596,47,50,2.65625
bypass,emna,margin,0.5,4.0,10,2,20,1,43,75.0,57.3,25.0,57.142857142857146,49,50,2.890625
bypass,emna,margin,0.5,4.0,10,2,20,2,44,95.0,72.0,55.00000000000001,72.33333333333333,45,85,4.515625
bypass,emna,margin,0.5,4.0,10,2,20,3,45,85.0,61.3,35.0,61.06382978723404,47,69,3.5625
bypass,emna,margin,0.5,4.0,10,2,20,4,46,95.0,74.5,55.00000000000001,75.1086956521739,46,52,2.859375
bypass,emna,margin,1.0,0.25,10,2,20,0,42,90.0,58.9,40.0,60.0,46,50,2.84375
bypass,emna,margin,1.0,0.25,10,2,20,1,43,75.0,55.3,35.0,55.3,50,50,2.75
bypass,emna,margin,1.0,0.25,10,2,20,2,44,85.0,68.7,25.0,68.11111111111111,45,81,4.421875
bypass,emna,margin,1.0,0.25,10,2,20,3,45,85.0,72.1,55.00000000000001,72.34042553191489,47,76,4.421875
bypass,emna,margin,1.0,0.25,10,2,20,4,46,85.0,63.9,45.0,64.08163265306122,49,50,4.0
bypass,emna,margin,1.0,4.0,10,2,20,0,42,75.0,60.7,35.0,61.30434782608695,46,51,3.4375
bypass,emna,margin,1.0,4.0,10,2,20,1,43,85.0,63.1,35.0,62.95918367346939,49,50,3.328125
bypass,emna,margin,1.0,4.0,10,2,20,2,44,95.0,72.7,45.0,73.91304347826087,46,51,3.203125
bypass,emna,margin,1.0,4.0,10,2,20,3,45,85.0,57.6,25.0,57.82608695652174,46,66,4.359375
bypass,emna,margin,1.0,4.0,10,2,20,4,46,95.0,73.5,45.0,73.61702127659575,47,81,4.9375
bypass,emna,margin,2.0,0.25,10,2,20,0,42,75.0,51.9,25.0,52.5,46,53,3.46875
bypass,emna,margin,2.0,0.25,10,2,20,1,43,85.0,62.5,35.0,63.06122448979592,49,50,2.796875
bypass,emna,margin,2.0,0.25,10,2,20,2,44,95.0,86.0,65.0,86.11111111111111,45,91,5.4375
bypass,emna,margin,2.0,0.25,10,2,20,3,45,75.0,61.6,40.0,61.41304347826087,46,52,2.859375
bypass,emna,margin,2.0,0.25,10,2,20,4,46,75.0,59.1,35.0,58.44444444444444,45,86,5.71875
bypass,emna,margin,2.0,4.0,10,2,20,0,42,90.0,63.5,40.0,63.69565217391305,46,51,3.09375
bypass,emna,margin,2.0,4.0,10,2,20,1,43,70.0,54.0,35.0,54.08163265306123,49,50,3.0
bypass,emna,margin,2.0,4.0,10,2,20,2,44,85.0,55.8,35.0,56.333333333333336,45,60,3.59375
bypass,emna,margin,2.0,4.0,10,2,20,3,45,85.0,70.4,45.0,70.4,50,71,4.25
bypass,emna,margin,2.0,4.0,10,2,20,4,46,85.0,59.9,45.0,59.77777777777778,45,64,4.09375
bypass,emna,margin,4.0,0.25,10,2,20,0,42,95.0,64.3,25.0,65.42553191489361,47,58,3.53125
bypass,emna,margin,4.0,0.25,10,2,20,1,43,85.0,63.1,45.0,63.1,50,50,2.953125
bypass,emna,margin,4.0,0.25,10,2,20,2,44,85.0,66.9,45.0,67.06521739130434,46,51,3.296875
bypass,emna,margin,4.0,0.25,10,2,20,3,45,85.0,61.1,35.0,60.66666666666666,45,55,3.0625
bypass,emna,margin,4.0,0.25,10,2,20,4,46,95.0,75.8,55.00000000000001,76.11111111111111,45,56,3.90625
bypass,emna,margin,4.0,0.5,10,2,20,0,42,85.0,52.7,25.0,54.11111111111112,45,52,2.71875
bypass,emna,margin,4.0,0.5,10,2,20,1,43,65.0,47.5,25.0,48.04347826086956,46,50,2.75
bypass,emna,margin,4.0,0.5,10,2,20,2,44,85.0,70.6,55.00000000000001,70.2127659574468,47,52,3.09375
bypass,emna,margin,4.0,0.5,10,2,20,3,45,85.0,61.8,45.0,61.734693877551024,49,55,3.078125
bypass,emna,margin,4.0,0.5,10,2,20,4,46,85.0,58.7,15.0,60.66666666666666,45,50,2.765625
bypass,emna,margin,4.0,1.0,10,2,20,0,42,80.0,57.1,25.0,57.93478260869565,46,54,3.453125
bypass,emna,margin,4.0,1.0,10,2,20,1,43,85.0,73.1,55.00000000000001,73.1,50,50,3.046875
bypass,emna,margin,4.0,1.0,10,2,20,2,44,95.0,67.0,35.0,67.0,45,50,2.640625
bypass,emna,margin,4.0,1.0,10,2,20,3,45,85.0,60.7,35.0,60.72916666666666,48,50,3.46875
bypass,emna,margin,4.0,1.0,10,2,20,4,46,85.0,64.4,35.0,64.74358974358974,39,100,5.90625
bypass,emna,margin,4.0,2.0,10,2,20,0,42,80.0,53.6,30.0,53.333333333333336,45,56,3.296875
bypass,emna,margin,4.0,2.0,10,2,20,1,43,75.0,57.0,30.0,57.0,50,50,2.921875
bypass,emna,margin,4.0,2.0,10,2,20,2,44,85.0,67.6,45.0,67.55319148936171,47,54,3.59375
bypass,emna,margin,4.0,2.0,10,2,20,3,45,75.0,50.0,35.0,50.11111111111112,45,70,4.40625
bypass,emna,margin,4.0,2.0,10,2,20,4,46,95.0,72.8,40.0,73.125,48,50,3.015625
bypass,emna,margin,4.0,4.0,10,2,20,0,42,75.0,54.0,35.0,54.56521739130435,46,51,2.984375
bypass,emna,margin,4.0,4.0,10,2,20,1,43,90.0,65.6,45.0,65.6,50,50,2.8125
bypass,emna,margin,4.0,4.0,10,2,20,2,44,75.0,55.0,35.0,55.1063829787234,47,65,3.859375
bypass,emna,margin,4.0,4.0,10,2,20,3,45,80.0,58.1,35.0,58.44444444444444,45,50,3.21875
bypass,emna,margin,4.0,4.0,10,2,20,4,46,85.0,66.5,45.0,66.88888888888889,45,51,2.875
bypass,emna,softmax,0.25,0.25,10,2,20,0,42,75.0,65.5,45.0,,0,50,3.234375
bypass,emna,softmax,0.25,0.25,10,2,20,1,43,65.0,48.5,25.0,,0,50,3.015625
bypass,emna,softmax,0.25,0.25,10,2,20,2,44,95.0,80.1,65.0,,0,50,2.890625
bypass,emna,softmax,0.25,0.25,10,2,20,3,45,95.0,85.8,75.0,,0,50,3.40625
bypass,emna,softmax,0.25,0.25,10,2,20,4,46,75.0,65.3,45.0,,0,50,2.765625
bypass,emna,softmax,0.25,0.5,10,2,20,0,42,85.0,66.1,55.00000000000001,,0,50,5.21875
bypass,emna,softmax,0.25,0.5,10,2,20,1,43,70.0,58.1,45.0,,0,50,3.78125
bypass,emna,softmax,0.25,0.5,10,2,20,2,44,75.0,65.4,55.00000000000001,,0,50,3.0
bypass,emna,softmax,0.25,0.5,10,2,20,3,45,65.0,53.5,35.0,,0,50,3.171875
bypass,emna,softmax,0.25,0.5,10,2,20,4,46,85.0,75.2,75.0,,0,50,2.734375
bypass,emna,softmax,0.25,1.0,10,2,20,0,42,85.0,82.3,55.00000000000001,,0,50,2.703125
bypass,emna,softmax,0.25,1.0,10,2,20,1,43,85.0,60.6,45.0,,0,50,2.921875
bypass,emna,softmax,0.25,1.0,10,2,20,2,44,75.0,62.4,45.0,,0,50,2.828125
bypass,emna,softmax,0.25,1.0,10,2,20,3,45,90.0,65.3,35.0,,0,50,3.140625
bypass,emna,softmax,0.25,1.0,10,2,20,4,46,85.0,76.5,65.0,,0,50,3.1875
bypass,emna,softmax,0.25,2.0,10,2,20,0,42,70.0,48.3,45.0,,0,50,3.234375
bypass,emna,softmax,0.25,2.0,10,2,20,1,43,95.0,91.0,75.0,,0,50,3.171875
bypass,emna,softmax,0.25,2.0,10,2,20,2,44,75.0,75.0,75.0,,0,50,3.09375
bypass,emna,softmax,0.25,2.0,10,2,20,3,45,85.0,78.2,65.0,,0,50,3.1875
bypass,emna,softmax,0.25,2.0,10,2,20,4,46,95.0,76.6,45.0,,0,50,3.5
bypass,emna,softmax,0.25,4.0,10,2,20,0,42,75.0,56.2,45.0,,0,50,3.1875
bypass,emna,softmax,0.25,4.0,10,2,20,1,43,95.0,95.0,95.0,,0,50,3.515625
bypass,emna,softmax,0.25,4.0,10,2,20,2,44,85.0,69.0,45.0,,0,50,2.921875
bypass,emna,softmax,0.25,4.0,10,2,20,3,45,95.0,90.2,75.0,,0,50,2.71875
bypass,emna,softmax,0.25,4.0,10,2,20,4,46,95.0,86.8,65.0,,0,50,2.8125
bypass,emna,softmax,0.5,0.25,10,2,20,0,42,75.0,72.7,65.0,,0,50,2.734375
bypass,emna,softmax,0.5,0.25,10,2,20,1,43,75.0,61.6,55.00000000000001,,0,50,2.859375
bypass,emna,softmax,0.5,0.25,10,2,20,2,44,65.0,50.4,35.0,,0,50,3.390625
bypass,emna,softmax,0.5,0.25,10,2,20,3,45,65.0,60.2,55.00000000000001,,0,50,3.234375
bypass,emna,softmax,0.5,0.25,10,2,20,4,46,65.0,56.0,55.00000000000001,,0,50,3.015625
bypass,emna,softmax,0.5,4.0,10,2,20,0,42,65.0,53.5,45.0,,0,50,2.921875
bypass,emna,softmax,0.5,4.0,10,2,20,1,43,55.00000000000001,54.0,45.0,,0,50,3.40625
bypass,emna,softmax,0.5,4.0,10,2,20,2,44,75.0,56.6,35.0,,0,50,3.046875
bypass,emna,softmax,0.5,4.0,10,2,20,3,45,95.0,76.9,55.00000000000001,,0,50,2.828125
bypass,emna,softmax,0.5,4.0,10,2,20,4,46,95.0,76.2,55.00000000000001,,0,50,2.671875
bypass,emna,softmax,1.0,0.25,10,2,20,0,42,65.0,55.7,50.0,,0,50,2.984375
bypass,emna,softmax,1.0,0.25,10,2,20,1,43,85.0,69.7,65.0,,0,50,2.890625
bypass,emna,softmax,1.0,0.25,10,2,20,2,44,75.0,63.6,55.00000000000001,,0,50,3.15625
bypass,emna,softmax,1.0,0.25,10,2,20,3,45,65.0,58.6,45.0,,0,50,3.0
bypass,emna,softmax,1.0,0.25,10,2,20,4,46,85.0,75.3,65.0,,0,50,2.796875
bypass,emna,softmax,1.0,4.0,10,2,20,0,42,75.0,59.9,45.0,,0,50,2.796875
bypass,emna,softmax,1.0,4.0,10,2,20,1,43,55.00000000000001,42.8,25.0,,0,50,3.015625
bypass,emna,softmax,1.0,4.0,10,2,20,2,44,95.0,73.0,45.0,,0,50,2.765625
bypass,emna,softmax,1.0,4.0,10,2,20,3,45,75.0,65.4,55.00000000000001,,0,50,2.734375
bypass,emna,softmax,1.0,4.0,10,2,20,4,46,65.0,58.6,45.0,,0,50,3.453125
bypass,emna,softmax,2.0,0.25,10,2,20,0,42,85.0,76.8,65.0,,0,50,3.78125
bypass,emna,softmax,2.0,0.25,10,2,20,1,43,85.0,71.5,55.00000000000001,,0,50,3.8125
bypass,emna,softmax,2.0,0.25,10,2,20,2,44,75.0,59.0,35.0,,0,50,3.71875
bypass,emna,softmax,2.0,0.25,10,2,20,3,45,75.0,73.0,65.0,,0,50,3.5
bypass,emna,softmax,2.0,0.25,10,2,20,4,46,55.00000000000001,53.2,45.0,,0,50,3.5625
bypass,emna,softmax,2.0,4.0,10,2,20,0,42,75.0,60.2,45.0,,0,50,2.796875
bypass,emna,softmax,2.0,4.0,10,2,20,1,43,75.0,60.8,45.0,,0,50,2.703125
bypass,emna,softmax,2.0,4.0,10,2,20,2,44,75.0,59.7,45.0,,0,50,2.84375
bypass,emna,softmax,2.0,4.0,10,2,20,3,45,85.0,60.7,35.0,,0,50,2.703125
bypass,emna,softmax,2.0,4.0,10,2,20,4,46,85.0,57.7,35.0,,0,50,2.890625
bypass,emna,softmax,4.0,0.25,10,2,20,0,42,65.0,49.2,45.0,,0,50,2.828125
bypass,emna,softmax,4.0,0.25,10,2,20,1,43,85.0,77.6,55.00000000000001,,0,50,3.046875
bypass,emna,softmax,4.0,0.25,10,2,20,2,44,85.0,62.4,45.0,,0,50,3.171875
bypass,emna,softmax,4.0,0.25,10,2,20,3,45,55.00000000000001,54.0,45.0,,0,50,2.75
bypass,emna,softmax,4.0,0.25,10,2,20,4,46,65.0,45.2,30.0,,0,50,2.765625
bypass,emna,softmax,4.0,0.5,10,2,20,0,42,75.0,70.6,55.00000000000001,,0,50,3.15625
bypass,emna,softmax,4.0,0.5,10,2,20,1,43,95.0,76.7,55.00000000000001,,0,50,2.765625
bypass,emna,softmax,4.0,0.5,10,2,20,2,44,85.0,71.3,45.0,,0,50,2.6875
bypass,emna,softmax,4.0,0.5,10,2,20,3,45,65.0,64.9,60.0,,0,50,3.078125
bypass,emna,softmax,4.0,0.5,10,2,20,4,46,75.0,57.8,45.0,,0,50,2.78125
bypass,emna,softmax,4.0,1.0,10,2,20,0,42,75.0,75.0,75.0,,0,50,2.6875
bypass,emna,softmax,4.0,1.0,10,2,20,1,43,55.00000000000001,45.8,45.0,,0,50,3.21875
bypass,emna,softmax,4.0,1.0,10,2,20,2,44,95.0,72.8,65.0,,0,50,2.71875
bypass,emna,softmax,4.0,1.0,10,2,20,3,45,85.0,85.0,85.0,,0,50,3.0625
bypass,emna,softmax,4.0,1.0,10,2,20,4,46,85.0,80.7,75.0,,0,50,2.8125
bypass,emna,softmax,4.0,2.0,10,2,20,0,42,65.0,64.7,55.00000000000001,,0,50,2.84375
bypass,emna,softmax,4.0,2.0,10,2,20,1,43,75.0,63.2,45.0,,0,50,3.09375
bypass,emna,softmax,4.0,2.0,10,2,20,2,44,65.0,59.2,35.0,,0,50,2.84375
