net,trigger,optimizer,rep,fitness_type,seed,size_gen,mode,total_rules,gen,n_train_rules,rule_added_after_gen,max_accuracy,n_rules_correct,mean_accuracy,pct_success_indv,gen_cpu_time
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,80,10,False,74.6268656716418,50,70.6268656716418,0.0,13.140625
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,81,10,False,74.6268656716418,50,71.07462686567165,0.0,13.296875
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,82,10,False,76.11940298507463,51,71.10447761194031,0.0,12.828125
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,83,10,False,73.13432835820896,49,70.98507462686568,0.0,13.3125
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,84,10,False,74.6268656716418,50,70.95522388059702,0.0,13.125
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,85,10,False,73.13432835820896,49,70.95522388059702,0.0,13.015625
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,86,10,False,73.13432835820896,49,71.19402985074628,0.0,13.171875
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,87,10,True,74.6268656716418,50,70.77611940298509,0.0,13.46875
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,88,11,False,74.6268656716418,50,70.80597014925374,0.0,13.21875
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,89,11,False,74.6268656716418,50,70.80597014925374,0.0,13.296875
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,90,11,False,74.6268656716418,50,70.74626865671642,0.0,13.109375
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,91,11,False,74.6268656716418,50,71.13432835820896,0.0,13.1875
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,92,11,False,74.6268656716418,50,71.07462686567165,0.0,13.28125
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,93,11,True,74.6268656716418,50,70.86567164179105,0.0,13.453125
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,94,12,False,74.6268656716418,50,71.01492537313433,0.0,13.328125
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,95,12,False,74.6268656716418,50,71.22388059701493,0.0,12.890625
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,96,12,False,74.6268656716418,50,71.31343283582092,0.0,12.984375
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,97,12,False,74.6268656716418,50,71.01492537313433,0.0,13.171875
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,98,12,False,73.13432835820896,49,70.50746268656717,0.0,13.28125
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,99,12,True,74.6268656716418,50,70.8955223880597,0.0,13.21875
nhlv1,stagnation,umda,1,regret,43,50,utility_only,67,100,13,False,73.13432835820896,49,70.62686567164181,0.0,13.21875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,1,1,False,79.1044776119403,53,41.044776119402975,0.0,12.828125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,2,1,False,79.1044776119403,53,45.28358208955224,0.0,13.0625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,3,1,False,80.59701492537313,54,36.74626865671641,0.0,13.15625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,4,1,False,77.61194029850746,52,37.91044776119403,0.0,12.859375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,5,1,False,80.59701492537313,54,30.686567164179106,0.0,13.078125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,6,1,False,79.1044776119403,53,32.776119402985074,0.0,13.109375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,7,1,False,79.1044776119403,53,39.343283582089555,0.0,13.296875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,8,1,True,80.59701492537313,54,32.92537313432835,0.0,12.796875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,9,2,False,85.07462686567165,57,38.71641791044776,0.0,12.96875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,10,2,False,83.5820895522388,56,42.59701492537313,0.0,13.046875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,11,2,False,85.07462686567165,57,52.62686567164179,0.0,13.1875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,12,2,False,80.59701492537313,54,54.08955223880597,0.0,13.015625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,13,2,False,82.08955223880598,55,62.6865671641791,0.0,12.90625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,14,2,True,85.07462686567165,57,70.71641791044777,0.0,12.9375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,15,3,False,83.5820895522388,56,73.04477611940298,0.0,13.015625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,16,3,False,82.08955223880598,55,69.55223880597015,0.0,12.890625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,17,3,False,85.07462686567165,57,70.83582089552239,0.0,12.859375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,18,3,False,85.07462686567165,57,71.70149253731343,0.0,13.078125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,19,3,False,88.05970149253731,59,74.02985074626866,0.0,12.953125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,20,3,False,85.07462686567165,57,75.70149253731343,0.0,12.765625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,21,3,False,86.56716417910447,58,77.76119402985074,0.0,12.890625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,22,3,False,85.07462686567165,57,76.56716417910448,0.0,13.21875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,23,3,False,86.56716417910447,58,76.65671641791045,0.0,13.265625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,24,3,True,88.05970149253731,59,75.61194029850746,0.0,12.765625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,25,4,False,85.07462686567165,57,75.82089552238807,0.0,12.84375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,26,4,False,85.07462686567165,57,75.97014925373135,0.0,13.109375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,27,4,False,86.56716417910447,58,77.1044776119403,0.0,13.0625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,28,4,False,85.07462686567165,57,78.23880597014926,0.0,12.984375000001819
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,29,4,False,85.07462686567165,57,77.70149253731343,0.0,12.90625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,30,4,False,86.56716417910447,58,77.22388059701493,0.0,12.984375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,31,4,False,83.5820895522388,56,78.6268656716418,0.0,13.015625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,32,4,True,82.08955223880598,55,78.59701492537313,0.0,12.96875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,33,5,False,85.07462686567165,57,78.4776119402985,0.0,12.984375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,34,5,False,82.08955223880598,55,78.8955223880597,0.0,13.328125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,35,5,False,83.5820895522388,56,78.80597014925374,0.0,13.3125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,36,5,False,82.08955223880598,55,78.77611940298507,0.0,13.1875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,37,5,False,82.08955223880598,55,79.55223880597015,0.0,13.125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,38,5,True,82.08955223880598,55,79.07462686567163,0.0,13.0
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,39,6,False,82.08955223880598,55,79.43283582089552,0.0,12.890625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,40,6,False,82.08955223880598,55,79.25373134328358,0.0,12.984375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,41,6,False,82.08955223880598,55,79.19402985074626,0.0,13.171875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,42,6,False,82.08955223880598,55,79.22388059701493,0.0,13.0
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,43,6,False,83.5820895522388,56,79.43283582089552,0.0,13.109375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,44,6,False,85.07462686567165,57,79.04477611940298,0.0,12.828125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,45,6,False,82.08955223880598,55,78.955223880597,0.0,12.96875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,46,6,False,82.08955223880598,55,79.07462686567163,0.0,13.03125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,47,6,False,82.08955223880598,55,79.01492537313432,0.0,13.640625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,48,6,False,82.08955223880598,55,78.98507462686567,0.0,13.15625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,49,6,True,85.07462686567165,57,79.04477611940298,0.0,13.265625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,50,7,False,80.59701492537313,54,79.13432835820895,0.0,13.0
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,51,7,False,82.08955223880598,55,79.3731343283582,0.0,13.046875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,52,7,False,82.08955223880598,55,79.49253731343283,0.0,13.078125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,53,7,False,82.08955223880598,55,79.46268656716417,0.0,13.25
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,54,7,False,82.08955223880598,55,79.34328358208955,0.0,12.96875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,55,7,False,82.08955223880598,55,78.98507462686567,0.0,12.96875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,56,7,True,82.08955223880598,55,79.16417910447761,0.0,13.0
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,57,8,False,82.08955223880598,55,79.55223880597015,0.0,12.984375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,58,8,False,82.08955223880598,55,79.37313432835822,0.0,12.984375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,59,8,False,82.08955223880598,55,79.64179104477611,0.0,13.6875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,60,8,False,82.08955223880598,55,79.34328358208954,0.0,12.953125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,61,8,False,82.08955223880598,55,78.89552238805969,0.0,12.96875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,62,8,True,82.08955223880598,55,79.5820895522388,0.0,12.953125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,63,9,False,82.08955223880598,55,79.76119402985074,0.0,13.0
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,64,9,False,82.08955223880598,55,80.02985074626865,0.0,12.90625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,65,9,False,82.08955223880598,55,80.08955223880596,0.0,13.171875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,66,9,False,82.08955223880598,55,80.23880597014926,0.0,13.0
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,67,9,False,82.08955223880598,55,79.88059701492537,0.0,12.859375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,68,9,True,82.08955223880598,55,80.38805970149252,0.0,12.90625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,69,10,False,83.5820895522388,56,80.17910447761193,0.0,13.0
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,70,10,False,83.5820895522388,56,80.44776119402985,0.0,12.84375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,71,10,False,82.08955223880598,55,80.44776119402985,0.0,13.0625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,72,10,False,82.08955223880598,55,80.32835820895521,0.0,13.03125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,73,10,False,82.08955223880598,55,80.29850746268656,0.0,13.140625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,74,10,True,82.08955223880598,55,80.59701492537313,0.0,13.015625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,75,11,False,82.08955223880598,55,80.59701492537313,0.0,13.09375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,76,11,False,82.08955223880598,55,80.29850746268656,0.0,13.03125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,77,11,False,82.08955223880598,55,80.08955223880596,0.0,12.953125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,78,11,False,82.08955223880598,55,80.4776119402985,0.0,12.828125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,79,11,False,82.08955223880598,55,80.44776119402985,0.0,12.921875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,80,11,True,82.08955223880598,55,80.2686567164179,0.0,13.046875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,81,12,False,82.08955223880598,55,80.2686567164179,0.0,13.109375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,82,12,False,82.08955223880598,55,80.53731343283582,0.0,13.171875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,83,12,False,82.08955223880598,55,80.4776119402985,0.0,13.0
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,84,12,False,82.08955223880598,55,80.23880597014924,0.0,13.0625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,85,12,False,82.08955223880598,55,80.17910447761193,0.0,12.84375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,86,12,True,82.08955223880598,55,79.76119402985074,0.0,13.078125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,87,13,False,82.08955223880598,55,79.40298507462686,0.0,12.859375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,88,13,False,85.07462686567165,57,79.76119402985074,0.0,12.875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,89,13,False,82.08955223880598,55,79.82089552238806,0.0,12.890625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,90,13,False,83.5820895522388,56,79.94029850746269,0.0,13.125
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,91,13,False,83.5820895522388,56,79.99999999999999,0.0,12.90625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,92,13,False,82.08955223880598,55,79.5820895522388,0.0,13.09375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,93,13,True,82.08955223880598,55,79.79104477611939,0.0,13.1875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,94,14,False,82.08955223880598,55,80.0597014925373,0.0,12.859374999998181
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,95,14,False,82.08955223880598,55,79.8507462686567,0.0,12.875
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,96,14,False,82.08955223880598,55,80.29850746268657,0.0,12.9375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,97,14,False,82.08955223880598,55,80.0,0.0,13.25
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,98,14,False,82.08955223880598,55,80.17910447761193,0.0,12.984375
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,99,14,True,82.08955223880598,55,79.97014925373134,0.0,12.765625
nhlv1,stagnation,umda,2,regret,44,50,utility_only,67,100,15,False,82.08955223880598,55,80.26865671641791,0.0,12.96875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,1,1,False,79.1044776119403,53,41.88059701492537,0.0,13.15625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,2,1,False,82.08955223880598,55,54.38805970149254,0.0,12.96875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,3,1,False,83.5820895522388,56,51.194029850746276,0.0,12.78125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,4,1,False,82.08955223880598,55,54.86567164179103,0.0,13.09375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,5,1,False,80.59701492537313,54,50.38805970149254,0.0,13.0
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,6,1,False,82.08955223880598,55,57.37313432835821,0.0,13.140625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,7,1,False,85.07462686567165,57,60.447761194029844,0.0,13.171875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,8,1,False,80.59701492537313,54,66.20895522388061,0.0,12.859375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,9,1,False,83.5820895522388,56,67.73134328358209,0.0,13.15625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,10,1,False,82.08955223880598,55,71.16417910447763,0.0,13.046875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,11,1,False,82.08955223880598,55,69.49253731343283,0.0,13.0625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,12,1,True,83.5820895522388,56,70.29850746268657,0.0,13.03125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,13,2,False,83.5820895522388,56,68.32835820895522,0.0,13.0625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,14,2,False,79.1044776119403,53,70.29850746268657,0.0,13.078125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,15,2,False,79.1044776119403,53,71.40298507462687,0.0,13.03125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,16,2,False,80.59701492537313,54,72.26865671641792,0.0,13.265625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,17,2,False,79.1044776119403,53,72.65671641791046,0.0,13.15625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,18,2,True,79.1044776119403,53,71.70149253731343,0.0,12.890625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,19,3,False,82.08955223880598,55,71.55223880597015,0.0,13.203125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,20,3,False,79.1044776119403,53,71.01492537313433,0.0,13.203125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,21,3,False,76.11940298507463,51,70.0,0.0,12.9375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,22,3,False,76.11940298507463,51,71.25373134328359,0.0,12.75
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,23,3,False,77.61194029850746,52,71.61194029850748,0.0,13.03125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,24,3,True,77.61194029850746,52,72.14925373134328,0.0,13.109375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,25,4,False,79.1044776119403,53,72.20895522388061,0.0,13.0625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,26,4,False,80.59701492537313,54,72.02985074626866,0.0,13.15625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,27,4,False,77.61194029850746,52,71.70149253731343,0.0,12.921875000001819
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,28,4,False,79.1044776119403,53,73.31343283582089,0.0,13.40625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,29,4,False,80.59701492537313,54,73.46268656716418,0.0,12.9375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,30,4,False,80.59701492537313,54,73.34328358208955,0.0,12.84375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,31,4,True,80.59701492537313,54,73.16417910447763,0.0,12.984375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,32,5,False,79.1044776119403,53,73.5820895522388,0.0,13.0625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,33,5,False,79.1044776119403,53,73.01492537313433,0.0,13.109375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,34,5,False,77.61194029850746,52,72.32835820895524,0.0,13.265625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,35,5,False,79.1044776119403,53,73.25373134328359,0.0,13.078125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,36,5,False,79.1044776119403,53,73.13432835820896,0.0,13.140625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,37,5,False,82.08955223880598,55,73.19402985074629,0.0,13.171875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,38,5,False,77.61194029850746,52,73.46268656716418,0.0,13.21875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,39,5,False,80.59701492537313,54,73.58208955223881,0.0,13.15625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,40,5,False,79.1044776119403,53,73.28358208955224,0.0,13.015625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,41,5,False,79.1044776119403,53,73.85074626865672,0.0,13.484375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,42,5,True,79.1044776119403,53,73.19402985074628,0.0,13.296875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,43,6,False,79.1044776119403,53,73.7313432835821,0.0,13.09375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,44,6,False,76.11940298507463,51,73.64179104477613,0.0,12.890625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,45,6,False,76.11940298507463,51,73.91044776119405,0.0,12.640625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,46,6,False,76.11940298507463,51,73.7313432835821,0.0,13.28125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,47,6,False,76.11940298507463,51,74.23880597014926,0.0,12.96875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,48,6,True,76.11940298507463,51,74.32835820895524,0.0,13.109375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,49,7,False,76.11940298507463,51,74.0,0.0,12.859375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,50,7,False,76.11940298507463,51,74.02985074626866,0.0,13.0
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,51,7,False,76.11940298507463,51,74.26865671641792,0.0,12.953125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,52,7,False,80.59701492537313,54,74.17910447761193,0.0,12.8125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,53,7,False,79.1044776119403,53,74.1492537313433,0.0,13.15625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,54,7,False,79.1044776119403,53,74.23880597014926,0.0,13.09375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,55,7,False,80.59701492537313,54,74.20895522388061,0.0,13.21875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,56,7,False,77.61194029850746,52,74.32835820895524,0.0,13.09375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,57,7,True,79.1044776119403,53,74.74626865671642,0.0,13.0
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,58,8,False,76.11940298507463,51,74.47761194029852,0.0,13.40625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,59,8,False,76.11940298507463,51,74.6268656716418,0.0,13.078125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,60,8,False,77.61194029850746,52,74.65671641791045,0.0,12.828125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,61,8,False,79.1044776119403,53,74.50746268656718,0.0,13.015625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,62,8,False,76.11940298507463,51,74.38805970149255,0.0,13.375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,63,8,False,76.11940298507463,51,74.23880597014926,0.0,13.015625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,64,8,False,76.11940298507463,51,74.4179104477612,0.0,12.84375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,65,8,False,76.11940298507463,51,74.44776119402987,0.0,12.953125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,66,8,True,76.11940298507463,51,74.5671641791045,0.0,13.265625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,67,9,False,77.61194029850746,52,74.80597014925374,0.0,13.15625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,68,9,False,76.11940298507463,51,74.5671641791045,0.0,12.828125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,69,9,False,76.11940298507463,51,74.6268656716418,0.0,13.203125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,70,9,False,76.11940298507463,51,74.77611940298507,0.0,13.03125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,71,9,False,80.59701492537313,54,75.13432835820896,0.0,12.8125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,72,9,False,80.59701492537313,54,74.95522388059702,0.0,13.109375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,73,9,False,79.1044776119403,53,75.3134328358209,0.0,13.296875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,74,9,False,79.1044776119403,53,75.46268656716418,0.0,13.421875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,75,9,False,80.59701492537313,54,75.67164179104476,0.0,13.078125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,76,9,True,77.61194029850746,52,75.3731343283582,0.0,13.0625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,77,10,False,79.1044776119403,53,75.94029850746269,0.0,13.171875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,78,10,False,77.61194029850746,52,75.28358208955224,0.0,12.78125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,79,10,False,77.61194029850746,52,75.22388059701493,0.0,12.984375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,80,10,False,77.61194029850746,52,74.95522388059702,0.0,12.96875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,81,10,False,79.1044776119403,53,75.52238805970151,0.0,13.0625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,82,10,True,79.1044776119403,53,75.7313432835821,0.0,12.84375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,83,11,False,80.59701492537313,54,76.35820895522389,0.0,12.9375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,84,11,False,82.08955223880598,55,76.50746268656717,0.0,13.109375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,85,11,False,82.08955223880598,55,76.74626865671641,0.0,13.1875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,86,11,False,82.08955223880598,55,76.59701492537314,0.0,13.0
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,87,11,False,79.1044776119403,53,76.6268656716418,0.0,13.0
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,88,11,False,80.59701492537313,54,76.32835820895522,0.0,12.9375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,89,11,False,83.5820895522388,56,76.86567164179105,0.0,13.140625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,90,11,False,79.1044776119403,53,76.4179104477612,0.0,13.09375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,91,11,False,82.08955223880598,55,76.32835820895522,0.0,13.25
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,92,11,False,80.59701492537313,54,76.4179104477612,0.0,12.640625
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,93,11,False,79.1044776119403,53,76.2089552238806,0.0,13.109375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,94,11,True,79.1044776119403,53,76.20895522388058,0.0,13.234375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,95,12,False,82.08955223880598,55,76.35820895522387,0.0,12.96875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,96,12,False,80.59701492537313,54,76.08955223880598,0.0,13.09375
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,97,12,False,79.1044776119403,53,76.29850746268656,0.0,13.171875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,98,12,False,79.1044776119403,53,76.29850746268657,0.0,13.046875
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,99,12,False,82.08955223880598,55,76.4179104477612,0.0,12.953125
nhlv1,stagnation,umda,3,regret,45,50,utility_only,67,100,12,True,79.1044776119403,53,75.79104477611939,0.0,13.09375
