network,optimizer,pct,stop_mode,rep,seed,generation,acc_best,acc_mean,acc_worst,sat_acc_mean,n_satisfiers,pop_size,pct_satisfiers,best_fitness
bypass,emna,5,top10,9,51,43,85.0,58.6,30.0,58.92857142857143,42,50,84.0,0.0
bypass,emna,5,top10,9,51,44,85.0,55.7,25.0,56.58536585365854,41,50,82.0,0.0
bypass,emna,5,top10,9,51,45,85.0,55.8,30.0,58.21428571428572,42,50,84.0,0.0
bypass,emna,5,top10,9,51,46,85.0,57.9,20.0,61.30952380952381,42,50,84.0,0.0
bypass,emna,5,top10,9,51,47,85.0,57.7,25.0,58.58695652173913,46,50,92.0,0.0
bypass,emna,5,top10,9,51,48,85.0,58.7,35.0,58.85416666666666,48,50,96.0,0.0
bypass,emna,5,top10,9,51,49,85.0,55.3,30.0,56.125,40,50,80.0,0.0
bypass,emna,5,top10,9,51,50,85.0,54.6,30.0,55.1219512195122,41,50,82.0,0.0
bypass,emna,5,top30,0,42,1,85.0,50.7,20.0,52.2,25,50,50.0,0.0
bypass,emna,5,top30,0,42,2,95.0,50.1,15.0,50.22727272727273,44,50,88.0,0.0
bypass,emna,5,top30,0,42,3,85.0,53.4,15.0,56.53846153846154,39,50,78.0,0.0
bypass,emna,5,top30,0,42,4,85.0,55.8,25.0,59.125,40,50,80.0,0.0
bypass,emna,5,top30,0,42,5,75.0,54.7,15.0,55.10416666666666,48,50,96.0,0.0
bypass,emna,5,top30,0,42,6,95.0,57.0,25.0,58.75,44,50,88.0,0.0
bypass,emna,5,top30,0,42,7,85.0,55.4,35.0,56.27906976744186,43,50,86.0,0.0
bypass,emna,5,top30,0,42,8,80.0,57.6,30.0,57.755102040816325,49,50,98.0,0.0
bypass,emna,5,top30,0,42,9,85.0,55.0,25.0,56.77777777777778,45,50,90.0,0.0
bypass,emna,5,top30,0,42,10,85.0,54.3,25.0,54.3,50,50,100.0,0.0
bypass,emna,5,top30,0,42,11,75.0,51.4,25.0,51.70212765957447,47,50,94.0,0.0
bypass,emna,5,top30,0,42,12,75.0,50.6,15.0,52.27272727272727,44,50,88.0,0.0
bypass,emna,5,top30,0,42,13,75.0,50.8,25.0,51.66666666666666,45,50,90.0,0.0
bypass,emna,5,top30,0,42,14,85.0,53.3,20.0,53.333333333333336,45,50,90.0,0.0
bypass,emna,5,top30,0,42,15,85.0,54.4,20.0,54.18367346938776,49,50,98.0,0.0
bypass,emna,5,top30,0,42,16,85.0,52.1,20.0,51.93877551020408,49,50,98.0,0.0
bypass,emna,5,top30,0,42,17,75.0,51.7,10.0,52.1875,48,50,96.0,0.0
bypass,emna,5,top30,0,42,18,85.0,55.3,35.0,55.51020408163265,49,50,98.0,0.0
bypass,emna,5,top30,0,42,19,75.0,48.3,20.0,48.3,50,50,100.0,0.0
bypass,emna,5,top30,0,42,20,80.0,47.5,15.0,47.5,50,50,100.0,0.0
bypass,emna,5,top30,0,42,21,80.0,52.8,10.0,52.8,50,50,100.0,0.0
bypass,emna,5,top30,0,42,22,85.0,55.5,35.0,55.30612244897959,49,50,98.0,0.0
bypass,emna,5,top30,0,42,23,85.0,54.4,25.0,54.48979591836735,49,50,98.0,0.0
bypass,emna,5,top30,0,42,24,85.0,57.8,15.0,57.55102040816327,49,50,98.0,0.0
bypass,emna,5,top30,0,42,25,80.0,53.2,25.0,53.40425531914894,47,50,94.0,0.0
bypass,emna,5,top30,0,42,26,75.0,54.5,20.0,54.5,50,50,100.0,0.0
bypass,emna,5,top30,0,42,27,75.0,53.1,30.0,54.18604651162791,43,50,86.0,0.0
bypass,emna,5,top30,0,42,28,85.0,53.0,25.0,53.77777777777778,45,50,90.0,0.0
bypass,emna,5,top30,0,42,29,85.0,55.4,30.0,54.8936170212766,47,50,94.0,0.0
bypass,emna,5,top30,0,42,30,85.0,53.4,20.0,55.11627906976744,43,50,86.0,0.0
bypass,emna,5,top30,0,42,31,85.0,50.4,15.0,50.10869565217392,46,50,92.0,0.0
bypass,emna,5,top30,0,42,32,95.0,57.5,25.0,58.82978723404256,47,50,94.0,0.0
bypass,emna,5,top30,0,42,33,75.0,56.5,25.0,57.1875,48,50,96.0,0.0
bypass,emna,5,top30,0,42,34,75.0,56.1,30.0,56.326530612244895,49,50,98.0,0.0
bypass,emna,5,top30,0,42,35,85.0,55.4,20.0,56.12244897959184,49,50,98.0,0.0
bypass,emna,5,top30,0,42,36,85.0,56.4,25.0,56.53061224489796,49,50,98.0,0.0
bypass,emna,5,top30,0,42,37,90.0,56.0,35.0,56.02040816326531,49,50,98.0,0.0
bypass,emna,5,top30,0,42,38,75.0,55.5,15.0,55.72916666666666,48,50,96.0,0.0
bypass,emna,5,top30,0,42,39,75.0,56.3,30.0,56.35416666666666,48,50,96.0,0.0
bypass,emna,5,top30,0,42,40,80.0,56.0,25.0,56.0,50,50,100.0,0.0
bypass,emna,5,top30,0,42,41,85.0,63.2,35.0,62.95918367346939,49,50,98.0,0.0
bypass,emna,5,top30,0,42,42,75.0,62.4,25.0,62.6530612244898,49,50,98.0,0.0
bypass,emna,5,top30,0,42,43,85.0,59.0,35.0,59.0,50,50,100.0,0.0
bypass,emna,5,top30,0,42,44,75.0,60.7,35.0,60.7,50,50,100.0,0.0
bypass,emna,5,top30,0,42,45,85.0,60.8,40.0,60.8,50,50,100.0,0.0
bypass,emna,5,top30,0,42,46,85.0,60.8,20.0,60.71428571428572,49,50,98.0,0.0
bypass,emna,5,top30,0,42,47,85.0,60.6,35.0,60.81632653061224,49,50,98.0,0.0
bypass,emna,5,top30,0,42,48,90.0,62.6,35.0,62.55102040816327,49,50,98.0,0.0
bypass,emna,5,top30,0,42,49,85.0,60.1,30.0,61.38297872340426,47,50,94.0,0.0
bypass,emna,5,top30,0,42,50,95.0,58.7,35.0,60.22222222222222,45,50,90.0,0.0
bypass,emna,5,top30,1,43,1,85.0,53.9,10.0,61.55172413793103,29,50,58.0,0.0
bypass,emna,5,top30,1,43,2,95.0,47.8,20.0,51.11111111111112,27,50,54.0,0.0
bypass,emna,5,top30,1,43,3,95.0,52.1,15.0,55.55555555555556,36,50,72.0,0.0
bypass,emna,5,top30,1,43,4,75.0,55.7,25.0,57.142857142857146,42,50,84.0,0.0
bypass,emna,5,top30,1,43,5,90.0,53.2,25.0,53.0,45,50,90.0,0.0
bypass,emna,5,top30,1,43,6,90.0,56.6,25.0,58.83720930232558,43,50,86.0,0.0
bypass,emna,5,top30,1,43,7,90.0,57.8,25.0,60.35714285714285,42,50,84.0,0.0
bypass,emna,5,top30,1,43,8,85.0,55.7,25.0,55.43478260869565,46,50,92.0,0.0
bypass,emna,5,top30,1,43,9,75.0,55.2,15.0,57.85714285714285,42,50,84.0,0.0
bypass,emna,5,top30,1,43,10,85.0,56.9,10.0,58.0,45,50,90.0,0.0
bypass,emna,5,top30,1,43,11,80.0,56.3,25.0,57.28260869565217,46,50,92.0,0.0
bypass,emna,5,top30,1,43,12,85.0,55.1,15.0,56.11111111111112,45,50,90.0,0.0
bypass,emna,5,top30,1,43,13,85.0,53.6,25.0,53.958333333333336,48,50,96.0,0.0
bypass,emna,5,top30,1,43,14,85.0,56.7,35.0,57.27272727272727,44,50,88.0,0.0
bypass,emna,5,top30,1,43,15,75.0,52.9,25.0,53.265306122448976,49,50,98.0,0.0
bypass,emna,5,top30,1,43,16,90.0,57.7,35.0,58.47826086956522,46,50,92.0,0.0
bypass,emna,5,top30,1,43,17,95.0,56.0,25.0,56.35416666666666,48,50,96.0,0.0
bypass,emna,5,top30,1,43,18,75.0,51.1,20.0,52.66666666666666,45,50,90.0,0.0
bypass,emna,5,top30,1,43,19,85.0,51.9,25.0,51.83673469387755,49,50,98.0,0.0
bypass,emna,5,top30,1,43,20,75.0,47.7,15.0,49.45652173913044,46,50,92.0,0.0
bypass,emna,5,top30,1,43,21,85.0,52.1,30.0,52.659574468085104,47,50,94.0,0.0
bypass,emna,5,top30,1,43,22,85.0,47.0,20.0,46.66666666666666,45,50,90.0,0.0
bypass,emna,5,top30,1,43,23,75.0,51.8,35.0,51.80851063829788,47,50,94.0,0.0
bypass,emna,5,top30,1,43,24,85.0,51.6,15.0,50.869565217391305,46,50,92.0,0.0
bypass,emna,5,top30,1,43,25,75.0,51.6,25.0,51.42857142857143,49,50,98.0,0.0
bypass,emna,5,top30,1,43,26,80.0,47.2,25.0,47.61904761904762,42,50,84.0,0.0
bypass,emna,5,top30,1,43,27,75.0,51.0,25.0,50.69767441860465,43,50,86.0,0.0
bypass,emna,5,top30,1,43,28,75.0,49.7,20.0,49.125,40,50,80.0,0.0
bypass,emna,5,top30,1,43,29,75.0,50.5,25.0,49.63414634146341,41,50,82.0,0.0
bypass,emna,5,top30,1,43,30,75.0,52.2,25.0,54.642857142857146,42,50,84.0,0.0
bypass,emna,5,top30,1,43,31,80.0,49.6,25.0,50.22727272727273,44,50,88.0,0.0
bypass,emna,5,top30,1,43,32,90.0,53.8,35.0,53.51063829787234,47,50,94.0,0.0
bypass,emna,5,top30,1,43,33,80.0,53.3,30.0,54.16666666666666,48,50,96.0,0.0
bypass,emna,5,top30,1,43,34,85.0,57.0,30.0,58.15217391304348,46,50,92.0,0.0
bypass,emna,5,top30,1,43,35,90.0,56.9,35.0,57.44186046511628,43,50,86.0,0.0
bypass,emna,5,top30,1,43,36,75.0,51.3,15.0,52.27272727272727,44,50,88.0,0.0
bypass,emna,5,top30,1,43,37,80.0,54.7,25.0,55.44444444444444,45,50,90.0,0.0
bypass,emna,5,top30,1,43,38,85.0,55.7,25.0,56.326530612244895,49,50,98.0,0.0
bypass,emna,5,top30,1,43,39,80.0,53.3,35.0,54.02173913043478,46,50,92.0,0.0
bypass,emna,5,top30,1,43,40,75.0,53.5,20.0,53.67346938775511,49,50,98.0,0.0
bypass,emna,5,top30,1,43,41,85.0,52.7,20.0,52.5,48,50,96.0,0.0
bypass,emna,5,top30,1,43,42,65.0,49.9,35.0,49.9,50,50,100.0,0.0
bypass,emna,5,top30,1,43,43,75.0,48.7,30.0,49.08163265306123,49,50,98.0,0.0
bypass,emna,5,top30,1,43,44,65.0,49.9,35.0,49.9,50,50,100.0,0.0
bypass,emna,5,top30,1,43,45,75.0,50.3,20.0,50.3,50,50,100.0,0.0
bypass,emna,5,top30,1,43,46,65.0,47.5,30.0,47.5,50,50,100.0,0.0
bypass,emna,5,top30,1,43,47,60.0,43.9,30.0,43.9,50,50,100.0,0.0
bypass,emna,5,top30,1,43,48,65.0,45.2,25.0,45.40816326530612,49,50,98.0,0.0
bypass,emna,5,top30,1,43,49,65.0,45.9,30.0,45.9,50,50,100.0,0.0
bypass,emna,5,top30,1,43,50,75.0,50.1,35.0,50.1,50,50,100.0,0.0
bypass,emna,5,top30,2,44,1,80.0,53.0,25.0,57.22222222222222,27,50,54.0,0.0
bypass,emna,5,top30,2,44,2,80.0,49.5,15.0,52.67857142857143,28,50,56.0,0.0
bypass,emna,5,top30,2,44,3,80.0,50.5,15.0,53.18181818181818,33,50,66.0,0.0
bypass,emna,5,top30,2,44,4,75.0,51.1,20.0,53.6764705882353,34,50,68.0,0.0
bypass,emna,5,top30,2,44,5,85.0,54.9,20.0,60.96774193548387,31,50,62.0,0.0
bypass,emna,5,top30,2,44,6,80.0,53.6,25.0,56.06060606060606,33,50,66.0,0.0
bypass,emna,5,top30,2,44,7,90.0,52.3,20.0,55.57142857142857,35,50,70.0,0.0
bypass,emna,5,top30,2,44,8,85.0,55.3,35.0,56.46341463414634,41,50,82.0,0.0
bypass,emna,5,top30,2,44,9,80.0,53.6,35.0,54.61538461538461,39,50,78.0,0.0
bypass,emna,5,top30,2,44,10,85.0,54.8,35.0,54.66666666666666,45,50,90.0,0.0
bypass,emna,5,top30,2,44,11,95.0,49.7,25.0,51.27906976744186,43,50,86.0,0.0
bypass,emna,5,top30,2,44,12,85.0,51.9,15.0,53.40425531914894,47,50,94.0,0.0
bypass,emna,5,top30,2,44,13,85.0,55.4,25.0,57.55813953488372,43,50,86.0,0.0
bypass,emna,5,top30,2,44,14,85.0,51.0,15.0,51.84782608695652,46,50,92.0,0.0
bypass,emna,5,top30,2,44,15,80.0,50.3,15.0,52.06521739130435,46,50,92.0,0.0
bypass,emna,5,top30,2,44,16,85.0,51.5,25.0,51.77777777777778,45,50,90.0,0.0
bypass,emna,5,top30,2,44,17,75.0,46.6,15.0,47.38636363636363,44,50,88.0,0.0
bypass,emna,5,top30,2,44,18,90.0,51.6,25.0,53.57142857142857,42,50,84.0,0.0
bypass,emna,5,top30,2,44,19,85.0,54.2,25.0,53.69565217391305,46,50,92.0,0.0
bypass,emna,5,top30,2,44,20,90.0,50.6,20.0,51.785714285714285,42,50,84.0,0.0
bypass,emna,5,top30,2,44,21,75.0,53.2,25.0,55.92105263157895,38,50,76.0,0.0
bypass,emna,5,top30,2,44,22,85.0,54.2,25.0,57.2093023255814,43,50,86.0,0.0
bypass,emna,5,top30,2,44,23,75.0,51.8,20.0,55.0,34,50,68.0,0.0
bypass,emna,5,top30,2,44,24,85.0,55.0,25.0,55.333333333333336,45,50,90.0,0.0
bypass,emna,5,top30,2,44,25,75.0,54.0,25.0,54.0,45,50,90.0,0.0
bypass,emna,5,top30,2,44,26,85.0,53.3,25.0,54.09090909090909,44,50,88.0,0.0
bypass,emna,5,top30,2,44,27,75.0,52.9,15.0,52.888888888888886,45,50,90.0,0.0
bypass,emna,5,top30,2,44,28,85.0,54.4,35.0,54.375,48,50,96.0,0.0
bypass,emna,5,top30,2,44,29,90.0,56.8,35.0,57.340425531914896,47,50,94.0,0.0
bypass,emna,5,top30,2,44,30,95.0,57.2,30.0,57.234042553191486,47,50,94.0,0.0
bypass,emna,5,top30,2,44,31,90.0,57.7,30.0,58.54166666666666,48,50,96.0,0.0
bypass,emna,5,top30,2,44,32,85.0,54.3,25.0,54.69387755102041,49,50,98.0,0.0
bypass,emna,5,top30,2,44,33,95.0,61.2,25.0,61.27659574468085,47,50,94.0,0.0
bypass,emna,5,top30,2,44,34,90.0,59.5,35.0,59.285714285714285,49,50,98.0,0.0
bypass,emna,5,top30,2,44,35,85.0,63.9,45.0,63.9,50,50,100.0,0.0
bypass,emna,5,top30,2,44,36,85.0,61.7,35.0,62.04081632653061,49,50,98.0,0.0
bypass,emna,5,top30,2,44,37,95.0,62.4,25.0,62.24489795918368,49,50,98.0,0.0
bypass,emna,5,top30,2,44,38,95.0,59.7,25.0,60.0,45,50,90.0,0.0
bypass,emna,5,top30,2,44,39,95.0,63.4,35.0,64.18604651162791,43,50,86.0,0.0
bypass,emna,5,top30,2,44,40,85.0,60.4,35.0,58.97727272727273,44,50,88.0,0.0
bypass,emna,5,top30,2,44,41,75.0,58.6,35.0,58.333333333333336,45,50,90.0,0.0
bypass,emna,5,top30,2,44,42,95.0,60.0,25.0,60.35714285714285,42,50,84.0,0.0
bypass,emna,5,top30,2,44,43,85.0,57.7,35.0,58.18181818181818,44,50,88.0,0.0
bypass,emna,5,top30,2,44,44,85.0,61.7,45.0,61.7,50,50,100.0,0.0
bypass,emna,5,top30,2,44,45,85.0,59.0,35.0,59.76190476190476,42,50,84.0,0.0
bypass,emna,5,top30,2,44,46,85.0,53.2,25.0,53.16326530612245,49,50,98.0,0.0
bypass,emna,5,top30,2,44,47,95.0,56.0,25.0,56.27659574468085,47,50,94.0,0.0
bypass,emna,5,top30,2,44,48,85.0,57.1,25.0,57.85714285714285,42,50,84.0,0.0
bypass,emna,5,top30,2,44,49,85.0,61.1,25.0,61.02040816326531,49,50,98.0,0.0
bypass,emna,5,top30,2,44,50,85.0,56.6,30.0,57.27272727272727,44,50,88.0,0.0
bypass,emna,5,top30,3,45,1,75.0,47.4,20.0,52.5,26,50,52.0,0.0
bypass,emna,5,top30,3,45,2,85.0,56.5,15.0,60.15625,32,50,64.0,0.0
bypass,emna,5,top30,3,45,3,85.0,54.8,25.0,58.91891891891892,37,50,74.0,0.0
bypass,emna,5,top30,3,45,4,95.0,58.2,20.0,61.95121951219512,41,50,82.0,0.0
bypass,emna,5,top30,3,45,5,95.0,60.8,30.0,62.85714285714285,42,50,84.0,0.0
bypass,emna,5,top30,3,45,6,95.0,56.0,25.0,59.61538461538461,39,50,78.0,0.0
bypass,emna,5,top30,3,45,7,85.0,51.6,15.0,53.55555555555556,45,50,90.0,0.0
bypass,emna,5,top30,3,45,8,85.0,51.6,15.0,53.170731707317074,41,50,82.0,0.0
bypass,emna,5,top30,3,45,9,75.0,46.5,15.0,47.66666666666666,45,50,90.0,0.0
bypass,emna,5,top30,3,45,10,90.0,49.2,15.0,53.026315789473685,38,50,76.0,0.0
bypass,emna,5,top30,3,45,11,85.0,47.0,15.0,48.72093023255814,43,50,86.0,0.0
bypass,emna,5,top30,3,45,12,85.0,47.4,25.0,47.38095238095238,42,50,84.0,0.0
bypass,emna,5,top30,3,45,13,75.0,46.3,15.0,49.375,40,50,80.0,0.0
bypass,emna,5,top30,3,45,14,85.0,51.5,25.0,52.06521739130435,46,50,92.0,0.0
bypass,emna,5,top30,3,45,15,75.0,49.5,25.0,49.59183673469388,49,50,98.0,0.0
bypass,emna,5,top30,3,45,16,85.0,54.0,20.0,54.57446808510638,47,50,94.0,0.0
bypass,emna,5,top30,3,45,17,70.0,49.5,20.0,50.0,46,50,92.0,0.0
bypass,emna,5,top30,3,45,18,80.0,50.4,15.0,50.68181818181818,44,50,88.0,0.0
bypass,emna,5,top30,3,45,19,85.0,51.7,25.0,51.97674418604651,43,50,86.0,0.0
bypass,emna,5,top30,3,45,20,75.0,53.6,25.0,54.333333333333336,45,50,90.0,0.0
bypass,emna,5,top30,3,45,21,85.0,56.2,20.0,56.91489361702128,47,50,94.0,0.0
bypass,emna,5,top30,3,45,22,95.0,57.1,35.0,58.92857142857143,42,50,84.0,0.0
bypass,emna,5,top30,3,45,23,85.0,58.0,25.0,59.77777777777778,45,50,90.0,0.0
bypass,emna,5,top30,3,45,24,85.0,60.3,35.0,61.19565217391305,46,50,92.0,0.0
bypass,emna,5,top30,3,45,25,85.0,60.4,15.0,60.0,48,50,96.0,0.0
bypass,emna,5,top30,3,45,26,95.0,66.9,35.0,67.55102040816327,49,50,98.0,0.0
bypass,emna,5,top30,3,45,27,95.0,68.2,40.0,68.54166666666667,48,50,96.0,0.0
bypass,emna,5,top30,3,45,28,95.0,67.0,35.0,67.93478260869566,46,50,92.0,0.0
bypass,emna,5,top30,3,45,29,95.0,67.9,35.0,70.2439024390244,41,50,82.0,0.0
bypass,emna,5,top30,3,45,30,95.0,67.5,35.0,67.66666666666667,45,50,90.0,0.0
bypass,emna,5,top30,3,45,31,85.0,63.9,35.0,63.54166666666666,48,50,96.0,0.0
bypass,emna,5,top30,3,45,32,90.0,66.0,35.0,65.74468085106383,47,50,94.0,0.0
bypass,emna,5,top30,3,45,33,95.0,64.4,35.0,65.0,48,50,96.0,0.0
bypass,emna,5,top30,3,45,34,95.0,67.0,35.0,67.65957446808511,47,50,94.0,0.0
bypass,emna,5,top30,3,45,35,95.0,71.4,35.0,71.875,48,50,96.0,0.0
bypass,emna,5,top30,3,45,36,95.0,70.8,45.0,70.95744680851064,47,50,94.0,0.0
bypass,emna,5,top30,3,45,37,95.0,68.8,45.0,68.87755102040816,49,50,98.0,0.0
bypass,emna,5,top30,3,45,38,95.0,72.1,45.0,72.1,50,50,100.0,0.0
bypass,emna,5,top30,3,45,39,95.0,71.1,35.0,71.45833333333333,48,50,96.0,0.0
bypass,emna,5,top30,3,45,40,95.0,72.4,45.0,72.4,50,50,100.0,0.0
bypass,emna,5,top30,3,45,41,95.0,75.6,45.0,75.20408163265306,49,50,98.0,0.0
bypass,emna,5,top30,3,45,42,95.0,72.2,30.0,71.93877551020408,49,50,98.0,0.0
bypass,emna,5,top30,3,45,43,100.0,70.8,45.0,70.8,50,50,100.0,0.0
bypass,emna,5,top30,3,45,44,95.0,73.1,45.0,72.95918367346938,49,50,98.0,0.0
bypass,emna,5,top30,3,45,45,95.0,74.8,55.00000000000001,74.79166666666667,48,50,96.0,0.0
bypass,emna,5,top30,3,45,46,95.0,75.7,55.00000000000001,76.14583333333333,48,50,96.0,0.0
bypass,emna,5,top30,3,45,47,95.0,74.8,55.00000000000001,74.89795918367346,49,50,98.0,0.0
bypass,emna,5,top30,3,45,48,100.0,71.2,35.0,71.2,50,50,100.0,0.0
bypass,emna,5,top30,3,45,49,100.0,71.8,35.0,72.55102040816327,49,50,98.0,0.0
bypass,emna,5,top30,3,45,50,95.0,70.2,40.0,70.2,50,50,100.0,0.0
bypass,emna,5,top30,4,46,1,80.0,51.2,25.0,55.625,24,50,48.0,0.0
bypass,emna,5,top30,4,46,2,85.0,51.0,10.0,57.0,30,50,60.0,0.0
bypass,emna,5,top30,4,46,3,75.0,49.0,10.0,53.51351351351352,37,50,74.0,0.0
bypass,emna,5,top30,4,46,4,75.0,50.6,20.0,52.567567567567565,37,50,74.0,0.0
bypass,emna,5,top30,4,46,5,75.0,46.9,15.0,48.90243902439025,41,50,82.0,0.0
bypass,emna,5,top30,4,46,6,75.0,50.2,15.0,53.333333333333336,42,50,84.0,0.0
bypass,emna,5,top30,4,46,7,80.0,52.5,20.0,54.11111111111112,45,50,90.0,0.0
bypass,emna,5,top30,4,46,8,85.0,56.9,35.0,57.391304347826086,46,50,92.0,0.0
bypass,emna,5,top30,4,46,9,80.0,52.5,15.0,54.04255319148936,47,50,94.0,0.0
bypass,emna,5,top30,4,46,10,75.0,51.5,20.0,52.27272727272727,44,50,88.0,0.0
bypass,emna,5,top30,4,46,11,85.0,53.7,25.0,54.57446808510638,47,50,94.0,0.0
bypass,emna,5,top30,4,46,12,85.0,55.2,20.0,56.36363636363637,44,50,88.0,0.0
bypass,emna,5,top30,4,46,13,85.0,54.9,25.0,55.68181818181818,44,50,88.0,0.0
bypass,emna,5,top30,4,46,14,85.0,53.6,25.0,55.58139534883721,43,50,86.0,0.0
bypass,emna,5,top30,4,46,15,90.0,55.9,25.0,56.21951219512195,41,50,82.0,0.0
bypass,emna,5,top30,4,46,16,80.0,54.0,15.0,53.78048780487805,41,50,82.0,0.0
bypass,emna,5,top30,4,46,17,80.0,49.3,25.0,49.285714285714285,42,50,84.0,0.0
bypass,emna,5,top30,4,46,18,80.0,50.7,20.0,51.70212765957447,47,50,94.0,0.0
bypass,emna,5,top30,4,46,19,75.0,54.1,20.0,53.77777777777778,45,50,90.0,0.0
bypass,emna,5,top30,4,46,20,80.0,51.0,30.0,51.73913043478261,46,50,92.0,0.0
bypass,emna,5,top30,4,46,21,85.0,49.6,15.0,51.08695652173913,46,50,92.0,0.0
bypass,emna,5,top30,4,46,22,95.0,54.9,25.0,56.30434782608695,46,50,92.0,0.0
bypass,emna,5,top30,4,46,23,75.0,49.6,20.0,51.02272727272727,44,50,88.0,0.0
bypass,emna,5,top30,4,46,24,75.0,52.6,30.0,53.888888888888886,45,50,90.0,0.0
bypass,emna,5,top30,4,46,25,75.0,53.4,25.0,54.875,40,50,80.0,0.0
bypass,emna,5,top30,4,46,26,85.0,54.9,25.0,55.71428571428572,42,50,84.0,0.0
bypass,emna,5,top30,4,46,27,90.0,57.5,30.0,57.72727272727273,44,50,88.0,0.0
bypass,emna,5,top30,4,46,28,75.0,56.3,25.0,57.7027027027027,37,50,74.0,0.0
bypass,emna,5,top30,4,46,29,85.0,51.9,25.0,53.45238095238095,42,50,84.0,0.0
bypass,emna,5,top30,4,46,30,85.0,56.8,35.0,56.770833333333336,48,50,96.0,0.0
bypass,emna,5,top30,4,46,31,85.0,59.5,35.0,60.0,48,50,96.0,0.0
bypass,emna,5,top30,4,46,32,85.0,57.5,30.0,58.333333333333336,45,50,90.0,0.0
bypass,emna,5,top30,4,46,33,85.0,59.7,35.0,60.42553191489362,47,50,94.0,0.0
bypass,emna,5,top30,4,46,34,95.0,56.6,35.0,57.15909090909091,44,50,88.0,0.0
bypass,emna,5,top30,4,46,35,95.0,55.3,35.0,55.51020408163265,49,50,98.0,0.0
bypass,emna,5,top30,4,46,36,85.0,55.8,35.0,55.95744680851064,47,50,94.0,0.0
bypass,emna,5,top30,4,46,37,85.0,54.8,20.0,55.32608695652174,46,50,92.0,0.0
bypass,emna,5,top30,4,46,38,85.0,56.6,35.0,57.77777777777778,45,50,90.0,0.0
bypass,emna,5,top30,4,46,39,75.0,54.6,30.0,55.58139534883721,43,50,86.0,0.0
bypass,emna,5,top30,4,46,40,75.0,52.3,15.0,51.627906976744185,43,50,86.0,0.0
bypass,emna,5,top30,4,46,41,85.0,55.0,25.0,56.36363636363637,44,50,88.0,0.0
bypass,emna,5,top30,4,46,42,85.0,53.2,30.0,54.14893617021277,47,50,94.0,0.0
bypass,emna,5,top30,4,46,43,85.0,58.8,15.0,59.375,48,50,96.0,0.0
bypass,emna,5,top30,4,46,44,75.0,54.6,25.0,54.41860465116279,43,50,86.0,0.0
bypass,emna,5,top30,4,46,45,75.0,48.9,30.0,49.66666666666666,45,50,90.0,0.0
bypass,emna,5,top30,4,46,46,90.0,49.2,10.0,49.14893617021277,47,50,94.0,0.0
bypass,emna,5,top30,4,46,47,85.0,49.1,15.0,49.6875,48,50,96.0,0.0
bypass,emna,5,top30,4,46,48,75.0,51.7,35.0,51.97916666666666,48,50,96.0,0.0
bypass,emna,5,top30,4,46,49,95.0,57.6,15.0,58.16326530612245,49,50,98.0,0.0
bypass,emna,5,top30,4,46,50,75.0,54.6,20.0,54.255319148936174,47,50,94.0,0.0
bypass,emna,5,top30,5,47,1,75.0,50.1,10.0,53.86363636363637,22,50,44.0,0.0
bypass,emna,5,top30,5,47,2,85.0,50.7,25.0,54.6551724137931,29,50,58.0,0.0
bypass,emna,5,top30,5,47,3,85.0,50.8,20.0,53.59375,32,50,64.0,0.0
bypass,emna,5,top30,5,47,4,80.0,51.4,15.0,53.29268292682927,41,50,82.0,0.0
bypass,emna,5,top30,5,47,5,90.0,55.0,25.0,59.0625,32,50,64.0,0.0
bypass,emna,5,top30,5,47,6,85.0,55.1,25.0,55.97560975609756,41,50,82.0,0.0
bypass,emna,5,top30,5,47,7,75.0,56.1,25.0,57.97619047619048,42,50,84.0,0.0
bypass,emna,5,top30,5,47,8,85.0,56.0,20.0,55.77777777777778,45,50,90.0,0.0
bypass,emna,5,top30,5,47,9,85.0,54.6,25.0,56.44444444444444,45,50,90.0,0.0
bypass,emna,5,top30,5,47,10,85.0,53.5,25.0,55.1219512195122,41,50,82.0,0.0
bypass,emna,5,top30,5,47,11,85.0,54.9,35.0,55.0,46,50,92.0,0.0
bypass,emna,5,top30,5,47,12,75.0,51.7,25.0,51.93877551020408,49,50,98.0,0.0
bypass,emna,5,top30,5,47,13,75.0,51.6,25.0,52.17391304347826,46,50,92.0,0.0
bypass,emna,5,top30,5,47,14,70.0,52.1,25.0,52.340425531914896,47,50,94.0,0.0
bypass,emna,5,top30,5,47,15,70.0,52.4,35.0,52.93478260869565,46,50,92.0,0.0
bypass,emna,5,top30,5,47,16,75.0,54.3,35.0,54.69387755102041,49,50,98.0,0.0
bypass,emna,5,top30,5,47,17,85.0,52.7,25.0,54.02173913043478,46,50,92.0,0.0
bypass,emna,5,top30,5,47,18,65.0,47.3,25.0,47.8125,48,50,96.0,0.0
bypass,emna,5,top30,5,47,19,85.0,50.0,35.0,50.0,50,50,100.0,0.0
bypass,emna,5,top30,5,47,20,70.0,49.3,25.0,50.212765957446805,47,50,94.0,0.0
bypass,emna,5,top30,5,47,21,65.0,53.3,30.0,53.46938775510204,49,50,98.0,0.0
bypass,emna,5,top30,5,47,22,75.0,55.2,35.0,55.85106382978724,47,50,94.0,0.0
bypass,emna,5,top30,5,47,23,75.0,56.4,30.0,56.4,50,50,100.0,0.0
bypass,emna,5,top30,5,47,24,75.0,56.2,35.0,56.66666666666666,48,50,96.0,0.0
