net,optimizer,rep,fitness_type,seed,size_gen,mode,total_rules,gen,n_train_rules,rule_added_after_gen,max_accuracy,n_rules_correct,mean_accuracy,pct_success_indv,gen_cpu_time
bypass2,egna,0,binary,42,50,both,20,63,4,False,95.0,19,70.2,0.0,0.40625
bypass2,egna,0,binary,42,50,both,20,64,4,False,90.0,18,70.5,0.0,0.328125
bypass2,egna,0,binary,42,50,both,20,65,4,False,85.0,17,71.8,0.0,0.328125
bypass2,egna,0,binary,42,50,both,20,66,4,False,85.0,17,71.6,0.0,0.421875
bypass2,egna,0,binary,42,50,both,20,67,4,False,90.0,18,70.4,0.0,0.3125
bypass2,egna,0,binary,42,50,both,20,68,4,False,85.0,17,70.1,0.0,0.375
bypass2,egna,0,binary,42,50,both,20,69,4,False,85.0,17,72.6,0.0,0.390625
bypass2,egna,0,binary,42,50,both,20,70,4,False,90.0,18,72.5,0.0,0.359375
bypass2,egna,0,binary,42,50,both,20,71,4,False,90.0,18,73.9,0.0,0.359375
bypass2,egna,0,binary,42,50,both,20,72,4,False,85.0,17,73.6,0.0,0.375
bypass2,egna,0,binary,42,50,both,20,73,4,True,95.0,19,73.9,0.0,0.4375
bypass2,egna,0,binary,42,50,both,20,74,5,False,90.0,18,73.2,0.0,0.453125
bypass2,egna,0,binary,42,50,both,20,75,5,False,100.0,20,73.9,2.0,0.34375
bypass2,egna,1,binary,43,50,both,20,1,1,False,85.0,17,53.9,0.0,0.0625
bypass2,egna,1,binary,43,50,both,20,2,1,False,85.0,17,47.6,0.0,0.9375
bypass2,egna,1,binary,43,50,both,20,3,1,False,85.0,17,52.5,0.0,0.671875
bypass2,egna,1,binary,43,50,both,20,4,1,False,85.0,17,54.0,0.0,1.203125
bypass2,egna,1,binary,43,50,both,20,5,1,False,85.0,17,51.6,0.0,1.125
bypass2,egna,1,binary,43,50,both,20,6,1,False,85.0,17,53.0,0.0,0.828125
bypass2,egna,1,binary,43,50,both,20,7,1,False,85.0,17,57.0,0.0,0.453125
bypass2,egna,1,binary,43,50,both,20,8,1,False,75.0,15,57.7,0.0,0.828125
bypass2,egna,1,binary,43,50,both,20,9,1,False,75.0,15,57.7,0.0,0.609375
bypass2,egna,1,binary,43,50,both,20,10,1,False,80.0,16,55.3,0.0,0.46875
bypass2,egna,1,binary,43,50,both,20,11,1,True,75.0,15,56.3,0.0,0.453125
bypass2,egna,1,binary,43,50,both,20,12,2,False,75.0,15,58.8,0.0,0.484375
bypass2,egna,1,binary,43,50,both,20,13,2,False,75.0,15,56.1,0.0,0.40625
bypass2,egna,1,binary,43,50,both,20,14,2,False,80.0,16,64.9,0.0,0.375
bypass2,egna,1,binary,43,50,both,20,15,2,False,75.0,15,62.1,0.0,0.484375
bypass2,egna,1,binary,43,50,both,20,16,2,False,95.0,19,66.5,0.0,0.234375
bypass2,egna,1,binary,43,50,both,20,17,2,False,85.0,17,64.6,0.0,0.390625
bypass2,egna,1,binary,43,50,both,20,18,2,False,95.0,19,65.4,0.0,0.453125
bypass2,egna,1,binary,43,50,both,20,19,2,False,75.0,15,67.6,0.0,0.375
bypass2,egna,1,binary,43,50,both,20,20,2,False,85.0,17,71.2,0.0,0.421875
bypass2,egna,1,binary,43,50,both,20,21,2,False,85.0,17,70.7,0.0,0.4375
bypass2,egna,1,binary,43,50,both,20,22,2,False,85.0,17,69.1,0.0,0.484375
bypass2,egna,1,binary,43,50,both,20,23,2,False,75.0,15,65.3,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,24,2,False,85.0,17,64.1,0.0,0.328125
bypass2,egna,1,binary,43,50,both,20,25,2,False,85.0,17,66.4,0.0,0.28125
bypass2,egna,1,binary,43,50,both,20,26,2,True,85.0,17,67.8,0.0,0.40625
bypass2,egna,1,binary,43,50,both,20,27,3,False,85.0,17,67.0,0.0,0.40625
bypass2,egna,1,binary,43,50,both,20,28,3,False,85.0,17,68.6,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,29,3,False,85.0,17,65.4,0.0,0.40625
bypass2,egna,1,binary,43,50,both,20,30,3,False,85.0,17,65.5,0.0,0.4375
bypass2,egna,1,binary,43,50,both,20,31,3,False,85.0,17,68.0,0.0,0.5
bypass2,egna,1,binary,43,50,both,20,32,3,False,85.0,17,71.5,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,33,3,False,85.0,17,68.5,0.0,0.5
bypass2,egna,1,binary,43,50,both,20,34,3,False,85.0,17,67.6,0.0,0.4375
bypass2,egna,1,binary,43,50,both,20,35,3,False,85.0,17,68.3,0.0,0.421875
bypass2,egna,1,binary,43,50,both,20,36,3,False,85.0,17,71.7,0.0,0.421875
bypass2,egna,1,binary,43,50,both,20,37,3,True,75.0,15,72.4,0.0,0.390625
bypass2,egna,1,binary,43,50,both,20,38,4,False,75.0,15,72.5,0.0,0.671875
bypass2,egna,1,binary,43,50,both,20,39,4,False,75.0,15,74.3,0.0,0.609375
bypass2,egna,1,binary,43,50,both,20,40,4,False,85.0,17,74.0,0.0,0.421875
bypass2,egna,1,binary,43,50,both,20,41,4,False,85.0,17,73.7,0.0,0.46875
bypass2,egna,1,binary,43,50,both,20,42,4,False,75.0,15,73.0,0.0,0.421875
bypass2,egna,1,binary,43,50,both,20,43,4,False,75.0,15,74.0,0.0,0.375
bypass2,egna,1,binary,43,50,both,20,44,4,False,85.0,17,74.1,0.0,0.4375
bypass2,egna,1,binary,43,50,both,20,45,4,False,80.0,16,73.4,0.0,0.46875
bypass2,egna,1,binary,43,50,both,20,46,4,False,85.0,17,73.9,0.0,0.3125
bypass2,egna,1,binary,43,50,both,20,47,4,False,85.0,17,72.4,0.0,0.375
bypass2,egna,1,binary,43,50,both,20,48,4,False,85.0,17,73.2,0.0,0.53125
bypass2,egna,1,binary,43,50,both,20,49,4,False,85.0,17,73.8,0.0,0.546875
bypass2,egna,1,binary,43,50,both,20,50,4,True,85.0,17,73.9,0.0,0.421875
bypass2,egna,1,binary,43,50,both,20,51,5,False,90.0,18,76.3,0.0,0.4375
bypass2,egna,1,binary,43,50,both,20,52,5,False,85.0,17,74.1,0.0,0.390625
bypass2,egna,1,binary,43,50,both,20,53,5,False,85.0,17,76.5,0.0,0.40625
bypass2,egna,1,binary,43,50,both,20,54,5,False,85.0,17,74.7,0.0,0.4375
bypass2,egna,1,binary,43,50,both,20,55,5,False,85.0,17,75.3,0.0,0.40625
bypass2,egna,1,binary,43,50,both,20,56,5,False,85.0,17,76.0,0.0,0.5
bypass2,egna,1,binary,43,50,both,20,57,5,False,95.0,19,75.6,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,58,5,False,85.0,17,76.5,0.0,0.296875
bypass2,egna,1,binary,43,50,both,20,59,5,False,85.0,17,76.8,0.0,0.34375
bypass2,egna,1,binary,43,50,both,20,60,5,False,95.0,19,77.4,0.0,0.28125
bypass2,egna,1,binary,43,50,both,20,61,5,False,85.0,17,77.4,0.0,0.375
bypass2,egna,1,binary,43,50,both,20,62,5,False,85.0,17,76.4,0.0,0.46875
bypass2,egna,1,binary,43,50,both,20,63,5,False,85.0,17,76.4,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,64,5,False,85.0,17,77.4,0.0,0.328125
bypass2,egna,1,binary,43,50,both,20,65,5,False,85.0,17,76.0,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,66,5,False,85.0,17,76.0,0.0,0.453125
bypass2,egna,1,binary,43,50,both,20,67,5,True,85.0,17,76.4,0.0,0.40625
bypass2,egna,1,binary,43,50,both,20,68,6,False,85.0,17,76.2,0.0,0.4375
bypass2,egna,1,binary,43,50,both,20,69,6,False,85.0,17,75.2,0.0,0.515625
bypass2,egna,1,binary,43,50,both,20,70,6,False,85.0,17,75.2,0.0,0.46875
bypass2,egna,1,binary,43,50,both,20,71,6,False,95.0,19,75.6,0.0,0.375
bypass2,egna,1,binary,43,50,both,20,72,6,False,85.0,17,75.2,0.0,0.375
bypass2,egna,1,binary,43,50,both,20,73,6,False,85.0,17,76.4,0.0,0.4375
bypass2,egna,1,binary,43,50,both,20,74,6,False,85.0,17,75.8,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,75,6,False,85.0,17,75.2,0.0,0.40625
bypass2,egna,1,binary,43,50,both,20,76,6,False,85.0,17,76.4,0.0,0.453125
bypass2,egna,1,binary,43,50,both,20,77,6,False,85.0,17,75.2,0.0,0.421875
bypass2,egna,1,binary,43,50,both,20,78,6,False,85.0,17,75.4,0.0,0.5
bypass2,egna,1,binary,43,50,both,20,79,6,False,85.0,17,76.0,0.0,0.59375
bypass2,egna,1,binary,43,50,both,20,80,6,False,95.0,19,75.4,0.0,0.515625
bypass2,egna,1,binary,43,50,both,20,81,6,True,95.0,19,76.0,0.0,0.53125
bypass2,egna,1,binary,43,50,both,20,82,7,False,95.0,19,76.6,0.0,0.546875
bypass2,egna,1,binary,43,50,both,20,83,7,False,95.0,19,77.2,0.0,0.5
bypass2,egna,1,binary,43,50,both,20,84,7,False,95.0,19,78.4,0.0,0.296875
bypass2,egna,1,binary,43,50,both,20,85,7,False,95.0,19,81.0,0.0,0.296875
bypass2,egna,1,binary,43,50,both,20,86,7,False,95.0,19,83.5,0.0,0.234375
bypass2,egna,1,binary,43,50,both,20,87,7,False,95.0,19,83.7,0.0,0.296875
bypass2,egna,1,binary,43,50,both,20,88,7,False,95.0,19,83.3,0.0,0.296875
bypass2,egna,1,binary,43,50,both,20,89,7,False,95.0,19,84.4,0.0,0.328125
bypass2,egna,1,binary,43,50,both,20,90,7,False,85.0,17,84.0,0.0,0.296875
bypass2,egna,1,binary,43,50,both,20,91,7,False,95.0,19,84.8,0.0,0.25
bypass2,egna,1,binary,43,50,both,20,92,7,True,90.0,18,84.1,0.0,0.328125
bypass2,egna,1,binary,43,50,both,20,93,8,False,85.0,17,84.2,0.0,0.265625
bypass2,egna,1,binary,43,50,both,20,94,8,False,85.0,17,84.4,0.0,0.28125
bypass2,egna,1,binary,43,50,both,20,95,8,False,95.0,19,84.8,0.0,0.328125
bypass2,egna,1,binary,43,50,both,20,96,8,False,85.0,17,84.9,0.0,0.671875
bypass2,egna,1,binary,43,50,both,20,97,8,False,95.0,19,85.0,0.0,0.703125
bypass2,egna,1,binary,43,50,both,20,98,8,False,95.0,19,85.0,0.0,0.46875
bypass2,egna,1,binary,43,50,both,20,99,8,False,95.0,19,83.8,0.0,0.390625
bypass2,egna,1,binary,43,50,both,20,100,8,False,95.0,19,84.5,0.0,0.34375
bypass2,egna,1,binary,43,50,both,20,101,8,False,95.0,19,85.1,0.0,0.28125
bypass2,egna,1,binary,43,50,both,20,102,8,False,95.0,19,86.3,0.0,0.421875
bypass2,egna,1,binary,43,50,both,20,103,8,False,95.0,19,85.2,0.0,0.3125
bypass2,egna,1,binary,43,50,both,20,104,8,False,95.0,19,85.0,0.0,0.296875
bypass2,egna,1,binary,43,50,both,20,105,8,True,95.0,19,85.0,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,106,9,False,95.0,19,85.6,0.0,0.34375
bypass2,egna,1,binary,43,50,both,20,107,9,False,95.0,19,85.0,0.0,0.34375
bypass2,egna,1,binary,43,50,both,20,108,9,False,95.0,19,85.4,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,109,9,False,95.0,19,87.0,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,110,9,False,95.0,19,86.6,0.0,0.328125
bypass2,egna,1,binary,43,50,both,20,111,9,False,95.0,19,86.7,0.0,0.328125
bypass2,egna,1,binary,43,50,both,20,112,9,False,95.0,19,86.4,0.0,0.375
bypass2,egna,1,binary,43,50,both,20,113,9,False,95.0,19,85.8,0.0,0.359375
bypass2,egna,1,binary,43,50,both,20,114,9,False,100.0,20,86.8,2.0,0.328125
bypass2,egna,2,binary,44,50,both,20,1,1,False,80.0,16,53.0,0.0,0.03125
bypass2,egna,2,binary,44,50,both,20,2,1,False,85.0,17,48.9,0.0,0.796875
bypass2,egna,2,binary,44,50,both,20,3,1,False,85.0,17,48.0,0.0,0.5
bypass2,egna,2,binary,44,50,both,20,4,1,False,85.0,17,47.7,0.0,0.375
bypass2,egna,2,binary,44,50,both,20,5,1,False,70.0,14,45.3,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,6,1,False,75.0,15,44.6,0.0,0.4375
bypass2,egna,2,binary,44,50,both,20,7,1,False,85.0,17,49.1,0.0,0.4375
bypass2,egna,2,binary,44,50,both,20,8,1,False,80.0,16,48.5,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,9,1,False,75.0,15,45.0,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,10,1,False,90.0,18,44.8,0.0,0.34375
bypass2,egna,2,binary,44,50,both,20,11,1,False,85.0,17,43.5,0.0,0.359375
bypass2,egna,2,binary,44,50,both,20,12,1,False,70.0,14,44.1,0.0,0.3125
bypass2,egna,2,binary,44,50,both,20,13,1,False,75.0,15,44.3,0.0,0.5625
bypass2,egna,2,binary,44,50,both,20,14,1,False,85.0,17,47.0,0.0,0.5625
bypass2,egna,2,binary,44,50,both,20,15,1,False,65.0,13,44.9,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,16,1,False,80.0,16,47.6,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,17,1,False,80.0,16,48.4,0.0,0.59375
bypass2,egna,2,binary,44,50,both,20,18,1,False,70.0,14,48.7,0.0,0.609375
bypass2,egna,2,binary,44,50,both,20,19,1,False,70.0,14,51.3,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,20,1,True,85.0,17,49.5,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,21,2,False,75.0,15,54.5,0.0,0.421875
bypass2,egna,2,binary,44,50,both,20,22,2,False,85.0,17,56.3,0.0,0.5
bypass2,egna,2,binary,44,50,both,20,23,2,False,80.0,16,57.2,0.0,0.484375
bypass2,egna,2,binary,44,50,both,20,24,2,False,75.0,15,58.4,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,25,2,False,75.0,15,58.7,0.0,0.578125
bypass2,egna,2,binary,44,50,both,20,26,2,False,70.0,14,58.3,0.0,0.453125
bypass2,egna,2,binary,44,50,both,20,27,2,False,75.0,15,58.4,0.0,0.421875
bypass2,egna,2,binary,44,50,both,20,28,2,False,70.0,14,60.7,0.0,0.453125
bypass2,egna,2,binary,44,50,both,20,29,2,False,70.0,14,59.0,0.0,0.484375
bypass2,egna,2,binary,44,50,both,20,30,2,False,85.0,17,58.2,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,31,2,False,85.0,17,59.8,0.0,0.546875
bypass2,egna,2,binary,44,50,both,20,32,2,True,75.0,15,58.5,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,33,3,False,85.0,17,61.1,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,34,3,False,80.0,16,62.6,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,35,3,False,85.0,17,63.7,0.0,0.421875
bypass2,egna,2,binary,44,50,both,20,36,3,False,95.0,19,61.7,0.0,0.4375
bypass2,egna,2,binary,44,50,both,20,37,3,False,80.0,16,62.1,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,38,3,False,85.0,17,63.8,0.0,0.5
bypass2,egna,2,binary,44,50,both,20,39,3,False,85.0,17,63.9,0.0,0.5
bypass2,egna,2,binary,44,50,both,20,40,3,False,80.0,16,64.0,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,41,3,False,90.0,18,64.9,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,42,3,False,80.0,16,69.1,0.0,0.375
bypass2,egna,2,binary,44,50,both,20,43,3,False,85.0,17,68.1,0.0,0.453125
bypass2,egna,2,binary,44,50,both,20,44,3,False,85.0,17,64.4,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,45,3,False,85.0,17,65.9,0.0,0.484375
bypass2,egna,2,binary,44,50,both,20,46,3,True,80.0,16,65.8,0.0,0.40625
bypass2,egna,2,binary,44,50,both,20,47,4,False,80.0,16,65.5,0.0,0.34375
bypass2,egna,2,binary,44,50,both,20,48,4,False,80.0,16,68.8,0.0,0.4375
bypass2,egna,2,binary,44,50,both,20,49,4,False,85.0,17,73.2,0.0,0.34375
bypass2,egna,2,binary,44,50,both,20,50,4,False,85.0,17,75.4,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,51,4,False,80.0,16,74.4,0.0,0.34375
bypass2,egna,2,binary,44,50,both,20,52,4,False,80.0,16,72.7,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,53,4,False,85.0,17,74.7,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,54,4,False,85.0,17,74.3,0.0,0.375
bypass2,egna,2,binary,44,50,both,20,55,4,False,80.0,16,73.9,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,56,4,False,85.0,17,74.2,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,57,4,False,85.0,17,72.9,0.0,0.40625
bypass2,egna,2,binary,44,50,both,20,58,4,False,85.0,17,74.2,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,59,4,True,85.0,17,72.4,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,60,5,False,80.0,16,71.5,0.0,0.546875
bypass2,egna,2,binary,44,50,both,20,61,5,False,85.0,17,70.1,0.0,0.625
bypass2,egna,2,binary,44,50,both,20,62,5,False,85.0,17,71.5,0.0,0.59375
bypass2,egna,2,binary,44,50,both,20,63,5,False,85.0,17,70.9,0.0,0.453125
bypass2,egna,2,binary,44,50,both,20,64,5,False,85.0,17,71.9,0.0,0.40625
bypass2,egna,2,binary,44,50,both,20,65,5,False,85.0,17,71.3,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,66,5,False,90.0,18,71.8,0.0,0.65625
bypass2,egna,2,binary,44,50,both,20,67,5,False,85.0,17,71.0,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,68,5,False,85.0,17,68.7,0.0,0.578125
bypass2,egna,2,binary,44,50,both,20,69,5,False,85.0,17,71.3,0.0,0.59375
bypass2,egna,2,binary,44,50,both,20,70,5,False,85.0,17,71.5,0.0,0.40625
bypass2,egna,2,binary,44,50,both,20,71,5,False,85.0,17,72.0,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,72,5,False,85.0,17,69.5,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,73,5,False,85.0,17,73.4,0.0,0.578125
bypass2,egna,2,binary,44,50,both,20,74,5,False,85.0,17,71.8,0.0,0.65625
bypass2,egna,2,binary,44,50,both,20,75,5,False,85.0,17,72.1,0.0,0.640625
bypass2,egna,2,binary,44,50,both,20,76,5,True,85.0,17,70.2,0.0,0.40625
bypass2,egna,2,binary,44,50,both,20,77,6,False,85.0,17,72.1,0.0,0.453125
bypass2,egna,2,binary,44,50,both,20,78,6,False,85.0,17,72.9,0.0,0.5
bypass2,egna,2,binary,44,50,both,20,79,6,False,85.0,17,73.6,0.0,0.5
bypass2,egna,2,binary,44,50,both,20,80,6,False,85.0,17,74.7,0.0,0.453125
bypass2,egna,2,binary,44,50,both,20,81,6,False,85.0,17,74.6,0.0,0.546875
bypass2,egna,2,binary,44,50,both,20,82,6,False,85.0,17,74.4,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,83,6,False,85.0,17,74.6,0.0,0.484375
bypass2,egna,2,binary,44,50,both,20,84,6,False,90.0,18,75.0,0.0,0.578125
bypass2,egna,2,binary,44,50,both,20,85,6,False,85.0,17,75.1,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,86,6,False,90.0,18,75.6,0.0,0.546875
bypass2,egna,2,binary,44,50,both,20,87,6,False,85.0,17,74.8,0.0,0.484375
bypass2,egna,2,binary,44,50,both,20,88,6,False,90.0,18,76.2,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,89,6,False,90.0,18,73.8,0.0,0.515625
bypass2,egna,2,binary,44,50,both,20,90,6,False,90.0,18,73.9,0.0,0.375
bypass2,egna,2,binary,44,50,both,20,91,6,False,85.0,17,74.8,0.0,0.40625
bypass2,egna,2,binary,44,50,both,20,92,6,False,90.0,18,74.7,0.0,0.4375
bypass2,egna,2,binary,44,50,both,20,93,6,False,85.0,17,74.1,0.0,0.5
bypass2,egna,2,binary,44,50,both,20,94,6,True,90.0,18,74.1,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,95,7,False,90.0,18,73.4,0.0,0.5
bypass2,egna,2,binary,44,50,both,20,96,7,False,85.0,17,73.8,0.0,0.484375
bypass2,egna,2,binary,44,50,both,20,97,7,False,90.0,18,72.1,0.0,0.640625
bypass2,egna,2,binary,44,50,both,20,98,7,False,85.0,17,72.8,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,99,7,False,85.0,17,72.1,0.0,0.453125
bypass2,egna,2,binary,44,50,both,20,100,7,False,90.0,18,75.8,0.0,0.359375
bypass2,egna,2,binary,44,50,both,20,101,7,False,85.0,17,73.6,0.0,0.375
bypass2,egna,2,binary,44,50,both,20,102,7,False,85.0,17,73.7,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,103,7,False,90.0,18,76.4,0.0,0.609375
bypass2,egna,2,binary,44,50,both,20,104,7,False,85.0,17,73.2,0.0,0.578125
bypass2,egna,2,binary,44,50,both,20,105,7,True,85.0,17,74.1,0.0,0.609375
bypass2,egna,2,binary,44,50,both,20,106,8,False,85.0,17,74.6,0.0,0.453125
bypass2,egna,2,binary,44,50,both,20,107,8,False,85.0,17,73.7,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,108,8,False,85.0,17,74.4,0.0,0.421875
bypass2,egna,2,binary,44,50,both,20,109,8,False,85.0,17,72.6,0.0,0.4375
bypass2,egna,2,binary,44,50,both,20,110,8,False,85.0,17,75.2,0.0,0.6875
bypass2,egna,2,binary,44,50,both,20,111,8,False,85.0,17,74.8,0.0,0.59375
bypass2,egna,2,binary,44,50,both,20,112,8,False,85.0,17,75.6,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,113,8,False,85.0,17,76.4,0.0,0.5625
bypass2,egna,2,binary,44,50,both,20,114,8,False,85.0,17,78.2,0.0,0.546875
bypass2,egna,2,binary,44,50,both,20,115,8,False,85.0,17,79.0,0.0,0.640625
bypass2,egna,2,binary,44,50,both,20,116,8,True,85.0,17,79.2,0.0,0.421875
bypass2,egna,2,binary,44,50,both,20,117,9,False,85.0,17,80.0,0.0,0.625
bypass2,egna,2,binary,44,50,both,20,118,9,False,85.0,17,82.0,0.0,0.5
bypass2,egna,2,binary,44,50,both,20,119,9,False,90.0,18,83.5,0.0,0.546875
bypass2,egna,2,binary,44,50,both,20,120,9,False,85.0,17,84.0,0.0,0.546875
bypass2,egna,2,binary,44,50,both,20,121,9,False,85.0,17,83.7,0.0,0.609375
bypass2,egna,2,binary,44,50,both,20,122,9,False,85.0,17,83.4,0.0,0.546875
bypass2,egna,2,binary,44,50,both,20,123,9,False,85.0,17,84.6,0.0,0.359375
bypass2,egna,2,binary,44,50,both,20,124,9,False,85.0,17,83.0,0.0,0.3125
bypass2,egna,2,binary,44,50,both,20,125,9,False,85.0,17,84.4,0.0,0.375
bypass2,egna,2,binary,44,50,both,20,126,9,False,85.0,17,84.1,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,127,9,False,85.0,17,83.8,0.0,0.40625
bypass2,egna,2,binary,44,50,both,20,128,9,False,85.0,17,84.6,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,129,9,True,85.0,17,83.4,0.0,0.75
bypass2,egna,2,binary,44,50,both,20,130,10,False,85.0,17,85.0,0.0,0.53125
bypass2,egna,2,binary,44,50,both,20,131,10,False,85.0,17,85.0,0.0,0.484375
bypass2,egna,2,binary,44,50,both,20,132,10,False,85.0,17,84.6,0.0,0.46875
bypass2,egna,2,binary,44,50,both,20,133,10,False,85.0,17,84.2,0.0,0.40625
bypass2,egna,2,binary,44,50,both,20,134,10,False,85.0,17,84.8,0.0,0.625
bypass2,egna,2,binary,44,50,both,20,135,10,False,85.0,17,84.1,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,136,10,False,85.0,17,84.8,0.0,0.359375
bypass2,egna,2,binary,44,50,both,20,137,10,False,85.0,17,85.0,0.0,0.4375
bypass2,egna,2,binary,44,50,both,20,138,10,False,85.0,17,84.6,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,139,10,False,90.0,18,85.5,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,140,10,False,90.0,18,84.5,0.0,0.359375
bypass2,egna,2,binary,44,50,both,20,141,10,False,90.0,18,84.5,0.0,0.265625
bypass2,egna,2,binary,44,50,both,20,142,10,False,85.0,17,85.0,0.0,0.296875
bypass2,egna,2,binary,44,50,both,20,143,10,False,85.0,17,85.0,0.0,0.3125
bypass2,egna,2,binary,44,50,both,20,144,10,False,85.0,17,84.8,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,145,10,False,85.0,17,85.0,0.0,0.28125
bypass2,egna,2,binary,44,50,both,20,146,10,False,85.0,17,85.0,0.0,0.3125
bypass2,egna,2,binary,44,50,both,20,147,10,False,85.0,17,84.6,0.0,0.4375
bypass2,egna,2,binary,44,50,both,20,148,10,False,85.0,17,84.4,0.0,0.421875
bypass2,egna,2,binary,44,50,both,20,149,10,True,85.0,17,84.8,0.0,0.28125
bypass2,egna,2,binary,44,50,both,20,150,11,False,85.0,17,84.8,0.0,0.359375
bypass2,egna,2,binary,44,50,both,20,151,11,False,90.0,18,84.1,0.0,0.34375
bypass2,egna,2,binary,44,50,both,20,152,11,False,85.0,17,83.6,0.0,0.296875
bypass2,egna,2,binary,44,50,both,20,153,11,False,85.0,17,82.8,0.0,0.3125
bypass2,egna,2,binary,44,50,both,20,154,11,False,85.0,17,82.9,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,155,11,False,85.0,17,83.9,0.0,0.3125
bypass2,egna,2,binary,44,50,both,20,156,11,False,85.0,17,84.6,0.0,0.296875
bypass2,egna,2,binary,44,50,both,20,157,11,False,85.0,17,84.2,0.0,0.265625
bypass2,egna,2,binary,44,50,both,20,158,11,False,85.0,17,83.5,0.0,0.296875
bypass2,egna,2,binary,44,50,both,20,159,11,False,85.0,17,84.6,0.0,0.296875
bypass2,egna,2,binary,44,50,both,20,160,11,False,85.0,17,83.9,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,161,11,True,85.0,17,83.8,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,162,12,False,85.0,17,84.6,0.0,0.25
bypass2,egna,2,binary,44,50,both,20,163,12,False,85.0,17,84.2,0.0,0.265625
bypass2,egna,2,binary,44,50,both,20,164,12,False,85.0,17,85.0,0.0,0.34375
bypass2,egna,2,binary,44,50,both,20,165,12,False,85.0,17,84.6,0.0,0.25
bypass2,egna,2,binary,44,50,both,20,166,12,False,85.0,17,85.0,0.0,0.25
bypass2,egna,2,binary,44,50,both,20,167,12,False,85.0,17,84.2,0.0,0.21875
bypass2,egna,2,binary,44,50,both,20,168,12,False,85.0,17,84.4,0.0,0.28125
bypass2,egna,2,binary,44,50,both,20,169,12,False,85.0,17,84.8,0.0,0.296875
bypass2,egna,2,binary,44,50,both,20,170,12,False,85.0,17,84.4,0.0,0.296875
bypass2,egna,2,binary,44,50,both,20,171,12,False,85.0,17,84.4,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,172,12,True,85.0,17,84.2,0.0,0.34375
bypass2,egna,2,binary,44,50,both,20,173,13,False,85.0,17,84.2,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,174,13,False,85.0,17,83.8,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,175,13,False,85.0,17,83.2,0.0,0.234375
bypass2,egna,2,binary,44,50,both,20,176,13,False,85.0,17,84.8,0.0,0.296875
