mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,30,2.671353,96.32,0.000000,20.019201,18.825307,40.830167
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,31,2.657468,96.28,0.000000,19.696453,18.825307,40.743642
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,32,2.712944,95.68,0.000000,19.538273,18.825307,40.504341
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,33,2.684944,95.90,0.000000,19.867027,18.825307,40.711354
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,34,2.651366,96.72,0.000000,19.618625,18.825307,40.576433
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,35,2.626170,96.76,0.000000,19.651848,18.825307,40.481851
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,36,2.744767,96.28,0.000000,19.206908,18.825307,40.412175
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,37,2.748626,96.28,0.000000,19.481749,18.825307,40.386330
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,38,2.659246,96.58,0.000000,19.418855,18.825307,40.458295
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,39,2.677228,96.52,0.000000,19.837041,18.825307,40.725869
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,40,2.620014,96.90,0.000000,19.587678,18.825307,40.489806
